date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-07-09,mis_rep,9,0,60.0,1.0,0.0,2006,1748,-0.46
2025-07-09,mis_rep,9,1,-120.0,1.0,0.0,2010,2462,2.84
2025-07-09,mis_rep,9,2,0.0,1.0,0.0,2009,1841,-1.4
2025-07-09,mis_rep,9,3,60.0,1.0,0.0,2005,1063,-0.41
2025-07-09,mis_rep,9,4,-120.0,1.0,0.0,2006,35845,2.87
2025-07-09,mis_rep,9,5,120.0,1.0,0.0,2003,821,0.5
2025-07-09,mis_rep,9,6,-60.0,1.0,0.0,2002,889,-2.56
2025-07-09,mis_rep,9,7,90.0,1.0,0.0,2008,831,-0.04
2025-07-09,mis_rep,9,8,-90.0,1.0,0.0,2008,838,-3.07
2025-07-09,mis_rep,9,9,-60.0,1.0,0.0,2008,832,-2.58
2025-07-09,mis_rep,9,10,0.0,1.0,0.0,2001,693,-1.52
2025-07-09,mis_rep,9,11,60.0,1.0,0.0,2009,680,-0.39
2025-07-09,mis_rep,9,12,0.0,1.0,0.0,2005,809,-1.47
2025-07-09,mis_rep,9,13,-90.0,1.0,0.0,2006,776,-2.97
2025-07-09,mis_rep,9,14,30.0,1.0,0.0,2009,752,-0.98
2025-07-09,mis_rep,9,15,-150.0,1.0,0.0,2009,1616,2.35
2025-07-09,mis_rep,9,16,-120.0,1.0,0.0,2001,818,2.77
2025-07-09,mis_rep,9,17,150.0,1.0,0.0,2009,825,1.08
2025-07-09,mis_rep,9,18,90.0,1.0,0.0,2003,724,0.04
2025-07-09,mis_rep,9,19,-30.0,1.0,0.0,2002,715,-2.2
2025-07-09,mis_rep,9,20,-30.0,1.0,0.0,2007,696,-2.05
2025-07-09,mis_rep,9,21,120.0,1.0,0.0,2003,731,0.45
2025-07-09,mis_rep,9,22,90.0,1.0,0.0,2003,542,0.0
2025-07-09,mis_rep,9,23,120.0,1.0,0.0,2004,649,0.46
2025-07-09,mis_rep,9,24,-30.0,1.0,0.0,2006,563,-2.18
2025-07-09,mis_rep,9,25,-60.0,1.0,0.0,2011,639,-2.56
2025-07-09,mis_rep,9,26,-150.0,1.0,0.0,2005,586,2.25
2025-07-09,mis_rep,9,27,150.0,1.0,0.0,2003,610,1.09
