condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,19,0,2,112,55.31,43.18,0.06,0.68,112,3675,Correct
congruent_pinky_thumb,19,1,2,112,62.18,35.39,0.07,0.56,112,1040,Correct
congruent_pinky_thumb,19,2,2,113,24.67,50.33,0.03,0.79,112,831,Incorrect
congruent_pinky_thumb,19,3,2,113,54.37,67.5,0.06,1.06,112,833,Incorrect
congruent_pinky_thumb,19,4,1,99,26.38,43.06,0.03,0.68,109,1531,Incorrect
congruent_pinky_thumb,19,5,1,99,40.26,73.06,0.05,1.15,109,2322,Incorrect
congruent_pinky_thumb,19,6,1,99,47.95,78.15,0.05,1.23,99,6226,Correct
congruent_pinky_thumb,19,7,1,99,19.37,44.7,0.02,0.7,99,1443,Correct
congruent_pinky_thumb,19,8,1,109,58.96,37.37,0.07,0.59,99,1339,Incorrect
congruent_pinky_thumb,19,9,1,109,80.38,58.01,0.09,0.91,109,2256,Correct
congruent_pinky_thumb,19,10,2,113,29.92,58.67,0.03,0.92,112,2051,Incorrect
congruent_pinky_thumb,19,11,2,113,31.98,50.46,0.04,0.79,113,1376,Correct
congruent_pinky_thumb,19,12,1,109,45.77,30.7,0.05,0.48,99,2174,Incorrect
congruent_pinky_thumb,19,13,2,112,48.95,32.97,0.05,0.52,112,805,Correct
congruent_pinky_thumb,19,14,1,109,63.89,32.63,0.07,0.51,99,790,Incorrect
congruent_pinky_thumb,19,15,2,112,50.29,38.31,0.06,0.6,113,1319,Incorrect
congruent_pinky_thumb,19,16,1,109,56.26,37.57,0.06,0.59,109,1024,Correct
congruent_pinky_thumb,19,17,1,109,52.19,42.56,0.06,0.67,109,1007,Correct
congruent_pinky_thumb,19,18,2,113,50.15,78.94,0.06,1.24,113,1439,Correct
congruent_pinky_thumb,19,19,2,112,73.0,41.19,0.08,0.65,113,745,Incorrect
congruent_pinky_thumb,19,20,1,99,32.24,63.58,0.04,1.0,99,878,Correct
congruent_pinky_thumb,19,21,1,99,57.49,83.6,0.06,1.31,99,452,Correct
congruent_pinky_thumb,19,22,2,112,44.25,18.04,0.05,0.28,112,373,Correct
congruent_pinky_thumb,19,23,2,113,32.75,42.41,0.04,0.67,112,328,Incorrect
congruent_pinky_thumb,19,24,1,109,66.76,45.35,0.07,0.71,109,721,Correct
congruent_pinky_thumb,19,25,2,113,14.44,33.41,0.02,0.52,113,286,Correct
congruent_pinky_thumb,19,26,2,112,32.84,10.66,0.04,0.17,112,629,Correct
congruent_pinky_thumb,19,27,2,112,49.68,42.04,0.06,0.66,113,391,Incorrect
congruent_pinky_thumb,19,28,2,113,58.61,81.5,0.07,1.28,112,294,Incorrect
congruent_pinky_thumb,19,29,2,112,79.63,54.92,0.09,0.86,112,340,Correct
congruent_pinky_thumb,19,30,2,112,67.86,56.52,0.08,0.89,113,365,Incorrect
congruent_pinky_thumb,19,31,2,113,26.48,39.04,0.03,0.61,112,1362,Incorrect
congruent_pinky_thumb,19,32,1,109,74.93,49.46,0.08,0.78,99,904,Incorrect
congruent_pinky_thumb,19,33,2,112,54.42,44.02,0.06,0.69,112,2855,Correct
congruent_pinky_thumb,19,34,2,112,34.8,24.19,0.04,0.38,113,1157,Incorrect
congruent_pinky_thumb,19,35,1,109,80.24,52.9,0.09,0.83,109,801,Correct
congruent_pinky_thumb,19,36,1,99,53.5,63.12,0.06,0.99,109,1610,Incorrect
congruent_pinky_thumb,19,37,2,112,86.79,68.18,0.1,1.07,112,1060,Correct
congruent_pinky_thumb,19,38,2,113,29.17,45.02,0.03,0.71,113,693,Correct
congruent_pinky_thumb,19,39,2,113,40.47,64.71,0.05,1.02,113,808,Correct
congruent_pinky_thumb,19,40,1,109,38.17,18.16,0.04,0.29,99,1032,Incorrect
congruent_pinky_thumb,19,41,1,109,86.09,60.97,0.1,0.96,109,1060,Correct
congruent_pinky_thumb,19,42,2,113,46.35,73.89,0.05,1.16,112,2282,Incorrect
congruent_pinky_thumb,19,43,1,109,71.77,61.8,0.08,0.97,109,838,Correct
