condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,23,0,1,99,65.27,76.91,0.07,1.21,99,1782,Correct
congruent_pinky_thumb,23,1,1,109,33.4,20.82,0.04,0.33,109,680,Correct
congruent_pinky_thumb,23,2,1,109,46.73,34.07,0.05,0.54,99,1185,Incorrect
congruent_pinky_thumb,23,3,1,109,43.72,33.66,0.05,0.53,109,1045,Correct
congruent_pinky_thumb,23,4,2,112,38.63,23.74,0.04,0.37,113,2100,Incorrect
congruent_pinky_thumb,23,5,2,112,49.87,34.24,0.06,0.54,112,774,Correct
congruent_pinky_thumb,23,6,2,113,37.14,63.88,0.04,1.0,112,1544,Incorrect
congruent_pinky_thumb,23,7,1,99,47.73,79.43,0.05,1.25,109,1814,Incorrect
congruent_pinky_thumb,23,8,2,113,12.13,30.5,0.01,0.48,112,895,Incorrect
congruent_pinky_thumb,23,9,2,112,44.13,31.14,0.05,0.49,112,1135,Correct
congruent_pinky_thumb,23,10,2,113,64.79,86.47,0.07,1.36,112,1150,Incorrect
congruent_pinky_thumb,23,11,2,113,42.58,59.25,0.05,0.93,113,996,Correct
congruent_pinky_thumb,23,12,1,99,56.4,78.07,0.06,1.23,109,1176,Incorrect
congruent_pinky_thumb,23,13,2,112,89.71,65.76,0.1,1.03,113,953,Incorrect
congruent_pinky_thumb,23,14,1,109,72.64,57.98,0.08,0.91,99,1137,Incorrect
congruent_pinky_thumb,23,15,2,113,14.8,32.43,0.02,0.51,112,858,Incorrect
congruent_pinky_thumb,23,16,1,99,31.53,60.02,0.04,0.94,109,1039,Incorrect
congruent_pinky_thumb,23,17,2,112,42.97,25.75,0.05,0.4,112,944,Correct
congruent_pinky_thumb,23,18,2,112,87.62,65.88,0.1,1.03,113,846,Incorrect
congruent_pinky_thumb,23,19,1,99,39.88,63.38,0.04,1.0,99,1246,Correct
congruent_pinky_thumb,23,20,1,109,44.83,17.24,0.05,0.27,109,965,Correct
congruent_pinky_thumb,23,21,2,112,61.3,28.64,0.07,0.45,113,1264,Incorrect
congruent_pinky_thumb,23,22,1,99,33.15,56.02,0.04,0.88,99,1443,Correct
congruent_pinky_thumb,23,23,1,109,68.93,55.6,0.08,0.87,109,812,Correct
congruent_pinky_thumb,23,24,1,99,64.8,86.45,0.07,1.36,109,1044,Incorrect
congruent_pinky_thumb,23,25,1,109,80.34,66.05,0.09,1.04,99,917,Incorrect
congruent_pinky_thumb,23,26,1,109,84.62,64.12,0.09,1.01,109,983,Correct
congruent_pinky_thumb,23,27,2,112,61.0,52.92,0.07,0.83,113,1465,Incorrect
congruent_pinky_thumb,23,28,2,113,45.16,63.93,0.05,1.0,113,1222,Correct
congruent_pinky_thumb,23,29,2,113,16.91,42.87,0.02,0.67,113,719,Correct
congruent_pinky_thumb,23,30,2,112,46.35,27.96,0.05,0.44,112,1176,Correct
congruent_pinky_thumb,23,31,2,112,81.64,54.97,0.09,0.86,112,1236,Correct
congruent_pinky_thumb,23,32,1,109,64.22,37.06,0.07,0.58,109,857,Correct
congruent_pinky_thumb,23,33,2,112,34.18,18.77,0.04,0.29,113,943,Incorrect
congruent_pinky_thumb,23,34,1,99,14.09,43.07,0.02,0.68,99,1052,Correct
congruent_pinky_thumb,23,35,2,112,41.13,19.89,0.05,0.31,113,1155,Incorrect
congruent_pinky_thumb,23,36,2,112,54.4,41.57,0.06,0.65,113,1589,Incorrect
congruent_pinky_thumb,23,37,2,112,58.62,47.79,0.07,0.75,112,970,Correct
congruent_pinky_thumb,23,38,2,113,34.6,63.98,0.04,1.01,113,905,Correct
congruent_pinky_thumb,23,39,2,112,40.46,32.21,0.05,0.51,113,1377,Incorrect
congruent_pinky_thumb,23,40,2,113,69.33,87.86,0.08,1.38,112,1313,Incorrect
congruent_pinky_thumb,23,41,2,113,49.02,66.53,0.05,1.05,112,762,Incorrect
congruent_pinky_thumb,23,42,1,99,24.17,37.27,0.03,0.59,99,697,Correct
congruent_pinky_thumb,23,43,2,113,15.31,31.42,0.02,0.49,113,711,Correct
congruent_pinky_thumb,23,44,1,99,43.08,55.1,0.05,0.87,109,1059,Incorrect
congruent_pinky_thumb,23,45,2,113,13.22,32.41,0.01,0.51,113,652,Correct
congruent_pinky_thumb,23,46,2,112,56.1,24.02,0.06,0.38,112,783,Correct
congruent_pinky_thumb,23,47,2,112,72.64,55.41,0.08,0.87,113,1386,Incorrect
congruent_pinky_thumb,23,48,2,112,56.05,40.99,0.06,0.64,113,1429,Incorrect
congruent_pinky_thumb,23,49,1,109,40.83,25.37,0.05,0.4,99,969,Incorrect
congruent_pinky_thumb,23,50,1,99,18.34,34.09,0.02,0.54,99,731,Correct
congruent_pinky_thumb,23,51,1,109,70.01,58.46,0.08,0.92,109,796,Correct
congruent_pinky_thumb,23,52,1,109,70.64,58.53,0.08,0.92,99,1034,Incorrect
congruent_pinky_thumb,23,53,2,113,25.12,41.28,0.03,0.65,113,932,Correct
