condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pointer_middle,26,0,2,107,25.63,43.65,0.03,0.69,100,2765,Incorrect
incongruent_pointer_middle,26,1,1,106,38.2,20.43,0.04,0.32,106,4445,Correct
incongruent_pointer_middle,26,2,2,107,64.31,85.29,0.07,1.34,100,9405,Incorrect
incongruent_pointer_middle,26,3,1,102,45.13,71.0,0.05,1.12,102,3426,Correct
incongruent_pointer_middle,26,4,1,106,37.76,14.72,0.04,0.23,106,2264,Correct
incongruent_pointer_middle,26,5,2,107,44.86,57.66,0.05,0.91,107,1814,Correct
incongruent_pointer_middle,26,6,1,102,39.11,48.16,0.04,0.76,102,1434,Correct
incongruent_pointer_middle,26,7,2,107,16.23,37.43,0.02,0.59,100,2009,Incorrect
incongruent_pointer_middle,26,8,1,106,84.3,61.16,0.09,0.96,106,4407,Correct
incongruent_pointer_middle,26,9,1,106,38.58,21.13,0.04,0.33,102,3142,Incorrect
incongruent_pointer_middle,26,10,2,107,31.36,58.55,0.04,0.92,107,3373,Correct
incongruent_pointer_middle,26,11,2,107,19.37,32.34,0.02,0.51,100,2268,Incorrect
incongruent_pointer_middle,26,12,1,106,61.97,28.85,0.07,0.45,102,4901,Incorrect
incongruent_pointer_middle,26,13,2,107,43.26,61.04,0.05,0.96,107,6349,Correct
incongruent_pointer_middle,26,14,1,102,40.94,55.76,0.05,0.88,102,3546,Correct
incongruent_pointer_middle,26,15,2,100,86.67,69.57,0.1,1.09,100,2929,Correct
incongruent_pointer_middle,26,16,2,100,44.08,22.48,0.05,0.35,107,1533,Incorrect
incongruent_pointer_middle,26,17,1,102,61.01,84.53,0.07,1.33,106,4261,Incorrect
incongruent_pointer_middle,26,18,1,102,39.94,72.6,0.04,1.14,106,4373,Incorrect
incongruent_pointer_middle,26,19,2,100,50.97,34.9,0.06,0.55,107,7085,Incorrect
incongruent_pointer_middle,26,20,2,107,54.0,72.89,0.06,1.14,107,7255,Correct
incongruent_pointer_middle,26,21,2,100,89.49,67.42,0.1,1.06,100,883,Correct
incongruent_pointer_middle,26,22,1,106,54.21,32.96,0.06,0.52,102,2871,Incorrect
incongruent_pointer_middle,26,23,2,100,35.71,15.46,0.04,0.24,100,2266,Correct
incongruent_pointer_middle,26,24,1,102,45.85,77.7,0.05,1.22,106,1144,Incorrect
incongruent_pointer_middle,26,25,2,100,59.2,27.97,0.07,0.44,100,4036,Correct
incongruent_pointer_middle,26,26,2,100,82.64,57.68,0.09,0.91,100,1096,Correct
incongruent_pointer_middle,26,27,1,106,48.58,34.74,0.05,0.55,102,9348,Incorrect
incongruent_pointer_middle,26,28,2,107,66.79,87.96,0.07,1.38,100,1691,Incorrect
incongruent_pointer_middle,26,29,2,100,67.49,48.71,0.08,0.77,107,1680,Incorrect
incongruent_pointer_middle,26,30,2,107,51.84,64.2,0.06,1.01,107,4138,Correct
incongruent_pointer_middle,26,31,1,102,67.69,84.16,0.08,1.32,102,7492,Correct
incongruent_pointer_middle,26,32,2,100,45.01,33.62,0.05,0.53,107,1758,Incorrect
incongruent_pointer_middle,26,33,1,106,44.48,20.71,0.05,0.33,106,4369,Correct
incongruent_pointer_middle,26,34,2,100,65.44,52.98,0.07,0.83,100,1555,Correct
incongruent_pointer_middle,26,35,1,106,49.06,23.85,0.05,0.37,106,13697,Correct
incongruent_pointer_middle,26,36,1,106,46.92,27.34,0.05,0.43,102,2055,Incorrect
incongruent_pointer_middle,26,37,1,106,60.28,35.01,0.07,0.55,102,3950,Incorrect
incongruent_pointer_middle,26,38,2,100,53.68,34.96,0.06,0.55,100,3518,Correct
incongruent_pointer_middle,26,39,1,102,53.43,63.63,0.06,1.0,102,4726,Correct
