condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pointer_middle,38,160,2,107,40.32,54.4,0.05,0.85,107,1154,Correct
incongruent_pointer_middle,38,161,1,102,30.81,44.37,0.03,0.7,102,1913,Correct
incongruent_pointer_middle,38,162,1,102,21.76,42.94,0.02,0.67,102,1633,Correct
incongruent_pointer_middle,38,163,1,102,59.11,82.65,0.07,1.3,106,1212,Incorrect
incongruent_pointer_middle,38,164,1,106,66.67,41.16,0.07,0.65,106,1223,Correct
incongruent_pointer_middle,38,165,2,107,21.74,50.8,0.02,0.8,107,3015,Correct
incongruent_pointer_middle,38,166,1,102,45.74,54.23,0.05,0.85,102,3304,Correct
incongruent_pointer_middle,38,167,2,100,60.82,50.98,0.07,0.8,100,2005,Correct
incongruent_pointer_middle,38,168,2,107,31.52,41.13,0.04,0.65,107,4488,Correct
incongruent_pointer_middle,38,169,2,107,28.63,54.82,0.03,0.86,107,3884,Correct
incongruent_pointer_middle,38,170,2,100,43.08,32.25,0.05,0.51,100,1110,Correct
incongruent_pointer_middle,38,171,2,100,70.47,38.05,0.08,0.6,100,2328,Correct
incongruent_pointer_middle,38,172,2,107,38.6,61.49,0.04,0.97,107,7623,Correct
incongruent_pointer_middle,38,173,1,106,62.23,54.58,0.07,0.86,106,3313,Incorrect
incongruent_pointer_middle,38,174,2,107,45.71,64.88,0.05,1.02,100,3106,Incorrect
incongruent_pointer_middle,38,175,1,102,33.16,42.41,0.04,0.67,106,1444,Incorrect
incongruent_pointer_middle,38,176,1,106,67.41,41.73,0.08,0.66,106,1373,Correct
incongruent_pointer_middle,38,177,2,107,34.04,47.82,0.04,0.75,107,1916,Correct
incongruent_pointer_middle,38,178,2,100,80.66,66.92,0.09,1.05,100,3076,Correct
incongruent_pointer_middle,38,179,1,102,26.83,58.64,0.03,0.92,102,4405,Correct
incongruent_pointer_middle,38,180,1,102,55.43,66.57,0.06,1.05,106,3582,Incorrect
incongruent_pointer_middle,38,181,2,107,50.78,75.71,0.06,1.19,107,3184,Correct
incongruent_pointer_middle,38,182,2,107,20.39,50.36,0.02,0.79,107,2492,Correct
incongruent_pointer_middle,38,183,1,106,31.62,18.33,0.04,0.29,106,6358,Incorrect
incongruent_pointer_middle,38,184,1,106,55.02,32.69,0.06,0.51,106,2345,Correct
incongruent_pointer_middle,38,185,1,102,45.88,76.19,0.05,1.2,102,2497,Correct
incongruent_pointer_middle,38,186,2,107,20.52,34.8,0.02,0.55,107,1272,Correct
incongruent_pointer_middle,38,187,2,107,41.28,48.94,0.05,0.77,107,1468,Correct
incongruent_pointer_middle,38,188,1,106,80.4,49.14,0.09,0.77,106,3582,Correct
incongruent_pointer_middle,38,189,1,102,19.37,46.22,0.02,0.73,102,3578,Incorrect
incongruent_pointer_middle,38,190,1,106,71.19,41.01,0.08,0.64,106,1763,Correct
incongruent_pointer_middle,38,191,2,107,18.4,37.26,0.02,0.59,107,958,Correct
incongruent_pointer_middle,38,192,2,107,30.39,52.58,0.03,0.83,107,3141,Correct
incongruent_pointer_middle,38,193,2,100,78.49,53.32,0.09,0.84,100,2454,Correct
incongruent_pointer_middle,38,194,1,102,53.86,70.23,0.06,1.1,106,8448,Incorrect
incongruent_pointer_middle,38,195,1,106,87.5,61.76,0.1,0.97,106,2355,Correct
incongruent_pointer_middle,38,196,1,106,71.93,61.44,0.08,0.97,106,1641,Correct
incongruent_pointer_middle,38,197,2,100,61.65,48.99,0.07,0.77,100,1377,Correct
incongruent_pointer_middle,38,198,1,102,62.86,83.62,0.07,1.31,102,4928,Correct
incongruent_pointer_middle,38,199,2,100,48.92,42.06,0.05,0.66,107,6829,Incorrect
incongruent_pointer_middle,38,200,2,107,30.61,40.34,0.03,0.63,107,994,Correct
incongruent_pointer_middle,38,201,2,107,60.61,84.36,0.07,1.33,100,2828,Incorrect
incongruent_pointer_middle,38,202,2,100,57.21,38.67,0.06,0.61,100,1882,Correct
incongruent_pointer_middle,38,203,2,107,60.85,80.52,0.07,1.26,107,1030,Correct
incongruent_pointer_middle,38,204,2,107,68.87,87.51,0.08,1.37,107,1269,Correct
incongruent_pointer_middle,38,205,1,102,32.78,52.2,0.04,0.82,102,2429,Correct
incongruent_pointer_middle,38,206,2,107,20.72,39.14,0.02,0.61,107,1202,Correct
incongruent_pointer_middle,38,207,1,106,44.26,26.49,0.05,0.42,102,5508,Incorrect
incongruent_pointer_middle,38,208,1,106,76.52,51.95,0.09,0.82,106,1648,Correct
incongruent_pointer_middle,38,209,1,102,41.47,69.92,0.05,1.1,102,1450,Correct
incongruent_pointer_middle,38,210,2,100,45.31,33.04,0.05,0.52,107,1743,Incorrect
incongruent_pointer_middle,38,211,2,107,67.57,89.39,0.08,1.4,100,2836,Incorrect
incongruent_pointer_middle,38,212,2,100,78.94,59.12,0.09,0.93,100,7336,Correct
incongruent_pointer_middle,38,213,2,100,46.09,21.25,0.05,0.33,100,4785,Correct
incongruent_pointer_middle,38,214,1,102,29.13,45.36,0.03,0.71,102,1550,Correct
incongruent_pointer_middle,38,215,1,106,46.09,18.39,0.05,0.29,106,7553,Correct
incongruent_pointer_middle,38,216,2,107,22.29,48.77,0.02,0.77,107,715,Correct
incongruent_pointer_middle,38,217,2,100,60.37,38.46,0.07,0.6,100,1582,Correct
incongruent_pointer_middle,38,218,2,100,52.75,43.81,0.06,0.69,107,3054,Incorrect
incongruent_pointer_middle,38,219,2,107,18.26,41.23,0.02,0.65,107,2727,Correct
incongruent_pointer_middle,38,220,1,102,33.69,55.97,0.04,0.88,102,4929,Correct
incongruent_pointer_middle,38,221,1,106,78.82,47.9,0.09,0.75,106,2220,Correct
incongruent_pointer_middle,38,222,2,100,64.31,45.18,0.07,0.71,100,3062,Correct
incongruent_pointer_middle,38,223,1,106,56.48,30.18,0.06,0.47,102,6115,Incorrect
incongruent_pointer_middle,38,224,2,107,44.46,61.37,0.05,0.96,107,9202,Correct
incongruent_pointer_middle,38,225,1,102,33.91,61.35,0.04,0.96,106,1206,Incorrect
incongruent_pointer_middle,38,226,2,100,74.54,48.25,0.08,0.76,100,3178,Correct
incongruent_pointer_middle,38,227,1,106,66.59,41.11,0.07,0.65,106,27697,Correct
incongruent_pointer_middle,38,228,2,100,41.78,21.37,0.05,0.34,107,1856,Incorrect
incongruent_pointer_middle,38,229,1,102,54.18,65.45,0.06,1.03,106,4739,Incorrect
incongruent_pointer_middle,38,230,2,100,53.19,29.84,0.06,0.47,107,4830,Incorrect
incongruent_pointer_middle,38,231,2,107,57.76,73.65,0.06,1.16,100,7437,Incorrect
incongruent_pointer_middle,38,232,1,106,37.83,14.45,0.04,0.23,106,3465,Correct
incongruent_pointer_middle,38,233,2,107,62.4,80.32,0.07,1.26,107,6099,Correct
incongruent_pointer_middle,38,234,1,102,63.43,85.54,0.07,1.34,102,6565,Correct
incongruent_pointer_middle,38,235,1,102,52.72,74.42,0.06,1.17,102,4123,Correct
incongruent_pointer_middle,38,236,1,102,13.65,30.78,0.02,0.48,102,3191,Correct
incongruent_pointer_middle,38,237,1,102,21.44,51.88,0.02,0.81,102,1350,Correct
incongruent_pointer_middle,38,238,1,102,19.97,35.48,0.02,0.56,102,940,Correct
incongruent_pointer_middle,38,239,1,102,58.45,76.07,0.07,1.19,106,2486,Incorrect
incongruent_pointer_middle,38,240,1,106,78.97,52.0,0.09,0.82,106,4162,Correct
incongruent_pointer_middle,38,241,1,102,10.89,36.96,0.01,0.58,102,1514,Correct
incongruent_pointer_middle,38,242,2,100,74.01,48.26,0.08,0.76,100,2223,Correct
incongruent_pointer_middle,38,243,2,107,49.09,62.11,0.05,0.98,107,2103,Correct
incongruent_pointer_middle,38,244,2,107,33.59,66.0,0.04,1.04,107,1790,Correct
incongruent_pointer_middle,38,245,1,102,44.51,66.07,0.05,1.04,102,4455,Correct
incongruent_pointer_middle,38,246,2,100,45.14,16.85,0.05,0.26,107,2773,Incorrect
incongruent_pointer_middle,38,247,1,106,71.13,60.67,0.08,0.95,106,3687,Correct
incongruent_pointer_middle,38,248,1,106,62.83,32.15,0.07,0.51,106,18790,Correct
incongruent_pointer_middle,38,249,2,100,31.68,12.95,0.04,0.2,107,2488,Incorrect
incongruent_pointer_middle,38,250,2,100,70.0,41.8,0.08,0.66,100,3379,Correct
incongruent_pointer_middle,38,251,1,106,84.59,67.65,0.09,1.06,106,3505,Incorrect
incongruent_pointer_middle,38,252,2,107,41.01,54.22,0.05,0.85,107,1187,Correct
incongruent_pointer_middle,38,253,1,106,58.77,49.08,0.07,0.77,106,4548,Correct
incongruent_pointer_middle,38,254,2,107,47.03,64.23,0.05,1.01,107,6174,Correct
incongruent_pointer_middle,38,255,2,107,43.43,75.35,0.05,1.18,107,1352,Correct
incongruent_pointer_middle,38,256,1,102,21.62,42.82,0.02,0.67,102,1377,Correct
incongruent_pointer_middle,38,257,1,106,67.67,57.56,0.08,0.9,106,5514,Correct
incongruent_pointer_middle,38,258,1,102,47.61,72.49,0.05,1.14,102,1861,Correct
incongruent_pointer_middle,38,259,2,100,65.16,46.38,0.07,0.73,100,1919,Correct
incongruent_pointer_middle,38,260,2,107,22.6,35.32,0.03,0.55,107,1577,Correct
incongruent_pointer_middle,38,261,2,100,43.02,23.65,0.05,0.37,107,7181,Incorrect
incongruent_pointer_middle,38,262,2,100,36.3,19.84,0.04,0.31,100,2180,Correct
incongruent_pointer_middle,38,263,2,107,45.89,52.99,0.05,0.83,107,2168,Correct
incongruent_pointer_middle,38,264,2,100,44.23,32.42,0.05,0.51,100,1503,Correct
incongruent_pointer_middle,38,265,2,100,50.44,42.24,0.06,0.66,100,4137,Correct
incongruent_pointer_middle,38,266,1,102,44.25,71.4,0.05,1.12,102,4293,Correct
incongruent_pointer_middle,38,267,1,102,46.78,74.56,0.05,1.17,102,2126,Correct
incongruent_pointer_middle,38,268,2,100,36.24,12.57,0.04,0.2,100,1337,Incorrect
incongruent_pointer_middle,38,269,2,107,13.88,40.09,0.02,0.63,107,749,Correct
incongruent_pointer_middle,38,270,2,107,42.22,64.26,0.05,1.01,100,5358,Incorrect
incongruent_pointer_middle,38,271,1,106,37.38,16.14,0.04,0.25,102,2678,Incorrect
incongruent_pointer_middle,38,272,2,107,21.53,39.53,0.02,0.62,107,2136,Correct
incongruent_pointer_middle,38,273,1,106,79.38,50.88,0.09,0.8,102,4577,Incorrect
incongruent_pointer_middle,38,274,2,107,44.88,63.74,0.05,1.0,107,6956,Correct
incongruent_pointer_middle,38,275,2,100,43.37,30.58,0.05,0.48,100,4170,Correct
incongruent_pointer_middle,38,276,1,106,45.04,33.7,0.05,0.53,106,7204,Correct
incongruent_pointer_middle,38,277,2,100,67.69,36.78,0.08,0.58,100,1342,Correct
incongruent_pointer_middle,38,278,2,100,55.13,38.86,0.06,0.61,107,4943,Incorrect
incongruent_pointer_middle,38,279,1,106,53.63,35.45,0.06,0.56,102,2508,Incorrect
incongruent_pointer_middle,38,280,1,106,56.58,44.95,0.06,0.71,106,3228,Correct
incongruent_pointer_middle,38,281,1,106,44.16,27.07,0.05,0.43,106,1685,Incorrect
incongruent_pointer_middle,38,282,1,106,66.87,34.57,0.07,0.54,106,2280,Correct
incongruent_pointer_middle,38,283,2,100,44.22,31.16,0.05,0.49,107,2031,Incorrect
incongruent_pointer_middle,38,284,2,107,55.16,73.19,0.06,1.15,107,3345,Correct
incongruent_pointer_middle,38,285,2,100,72.96,58.15,0.08,0.91,100,2642,Correct
incongruent_pointer_middle,38,286,2,100,50.42,21.2,0.06,0.33,107,4773,Incorrect
incongruent_pointer_middle,38,287,1,106,47.16,17.33,0.05,0.27,106,14539,Correct
incongruent_pointer_middle,38,288,1,102,15.31,44.66,0.02,0.7,102,1363,Correct
incongruent_pointer_middle,38,289,2,100,80.7,67.7,0.09,1.06,100,1511,Correct
incongruent_pointer_middle,38,290,1,102,42.75,74.08,0.05,1.16,106,6522,Incorrect
incongruent_pointer_middle,38,291,1,102,11.61,30.8,0.01,0.48,102,2502,Correct
incongruent_pointer_middle,38,292,2,107,36.27,50.7,0.04,0.8,107,5766,Correct
incongruent_pointer_middle,38,293,1,102,19.94,47.17,0.02,0.74,102,3797,Correct
incongruent_pointer_middle,38,294,2,100,65.59,47.1,0.07,0.74,100,2481,Correct
incongruent_pointer_middle,38,295,1,106,73.4,42.33,0.08,0.66,106,2715,Correct
incongruent_pointer_middle,38,296,2,107,37.57,69.01,0.04,1.08,107,5983,Correct
incongruent_pointer_middle,38,297,2,100,50.48,36.69,0.06,0.58,107,2599,Incorrect
incongruent_pointer_middle,38,298,1,106,52.75,22.31,0.06,0.35,106,4317,Correct
incongruent_pointer_middle,38,299,2,100,83.51,64.31,0.09,1.01,100,2050,Correct
incongruent_pointer_middle,38,300,1,106,54.23,45.08,0.06,0.71,106,4577,Correct
incongruent_pointer_middle,38,301,1,102,23.29,47.51,0.03,0.75,102,1592,Correct
incongruent_pointer_middle,38,302,2,100,46.81,19.48,0.05,0.31,100,4437,Correct
incongruent_pointer_middle,38,303,2,100,42.47,22.82,0.05,0.36,107,4359,Incorrect
incongruent_pointer_middle,38,304,2,100,67.81,40.97,0.08,0.64,100,1878,Correct
