condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pointer_middle,22,146,2,107,17.39,36.99,0.02,0.58,107,1876,Correct
incongruent_pointer_middle,22,147,1,106,54.6,25.65,0.06,0.4,106,916,Correct
incongruent_pointer_middle,22,148,1,106,64.82,40.0,0.07,0.63,106,688,Correct
incongruent_pointer_middle,22,149,1,102,40.51,58.56,0.05,0.92,102,875,Correct
incongruent_pointer_middle,22,150,1,106,64.35,48.09,0.07,0.76,106,883,Correct
incongruent_pointer_middle,22,151,2,107,14.22,30.13,0.02,0.47,100,749,Incorrect
incongruent_pointer_middle,22,152,2,100,48.67,41.7,0.05,0.65,107,1909,Incorrect
incongruent_pointer_middle,22,153,1,106,53.43,27.52,0.06,0.43,106,4160,Correct
incongruent_pointer_middle,22,154,2,100,88.62,64.32,0.1,1.01,107,1594,Incorrect
incongruent_pointer_middle,22,155,2,107,36.87,62.66,0.04,0.98,100,1710,Incorrect
incongruent_pointer_middle,22,156,1,102,51.98,68.51,0.06,1.08,106,1035,Incorrect
incongruent_pointer_middle,22,157,1,106,65.77,33.04,0.07,0.52,106,1024,Correct
incongruent_pointer_middle,22,158,1,102,55.26,74.75,0.06,1.17,102,953,Correct
incongruent_pointer_middle,22,159,1,102,27.58,59.63,0.03,0.94,102,777,Correct
incongruent_pointer_middle,22,160,2,100,34.11,15.07,0.04,0.24,100,1147,Correct
incongruent_pointer_middle,22,161,1,106,76.86,51.96,0.09,0.82,106,2155,Correct
incongruent_pointer_middle,22,162,2,107,38.13,47.61,0.04,0.75,100,2686,Incorrect
incongruent_pointer_middle,22,163,2,107,47.66,76.85,0.05,1.21,100,1655,Incorrect
incongruent_pointer_middle,22,164,2,100,64.87,47.5,0.07,0.75,107,1126,Incorrect
incongruent_pointer_middle,22,165,1,106,71.95,45.09,0.08,0.71,106,925,Correct
incongruent_pointer_middle,22,166,2,100,46.23,28.06,0.05,0.44,107,3177,Incorrect
incongruent_pointer_middle,22,167,1,102,15.84,33.47,0.02,0.53,102,864,Correct
incongruent_pointer_middle,22,168,1,102,47.59,79.1,0.05,1.24,102,1074,Correct
incongruent_pointer_middle,22,169,2,107,42.25,53.31,0.05,0.84,107,1166,Correct
incongruent_pointer_middle,22,170,2,107,36.41,45.6,0.04,0.72,100,1336,Incorrect
incongruent_pointer_middle,22,171,2,100,77.79,53.71,0.09,0.84,107,798,Incorrect
incongruent_pointer_middle,22,172,1,102,61.64,76.38,0.07,1.2,102,705,Correct
incongruent_pointer_middle,22,173,1,106,87.99,60.87,0.1,0.96,102,806,Incorrect
incongruent_pointer_middle,22,174,2,107,37.7,68.57,0.04,1.08,100,770,Incorrect
incongruent_pointer_middle,22,175,1,102,15.71,32.3,0.02,0.51,102,1473,Correct
incongruent_pointer_middle,22,176,1,102,32.86,56.77,0.04,0.89,106,919,Incorrect
incongruent_pointer_middle,22,177,2,100,73.67,60.93,0.08,0.96,107,1042,Incorrect
incongruent_pointer_middle,22,178,2,100,69.73,55.63,0.08,0.87,100,441,Correct
incongruent_pointer_middle,22,179,2,100,62.54,51.31,0.07,0.81,100,1287,Correct
incongruent_pointer_middle,22,180,1,106,74.56,50.8,0.08,0.8,106,1594,Correct
incongruent_pointer_middle,22,181,1,106,35.17,12.95,0.04,0.2,102,1031,Incorrect
incongruent_pointer_middle,22,182,2,100,67.26,39.8,0.08,0.63,107,2650,Incorrect
incongruent_pointer_middle,22,183,2,107,47.27,65.83,0.05,1.03,107,3848,Correct
incongruent_pointer_middle,22,184,2,107,14.3,36.05,0.02,0.57,100,729,Incorrect
incongruent_pointer_middle,22,185,1,106,38.84,23.37,0.04,0.37,106,670,Correct
incongruent_pointer_middle,22,186,1,106,59.48,42.91,0.07,0.67,106,1593,Correct
incongruent_pointer_middle,22,187,1,102,57.16,76.18,0.06,1.2,102,654,Correct
incongruent_pointer_middle,22,188,2,107,56.01,68.82,0.06,1.08,107,2187,Correct
incongruent_pointer_middle,22,189,1,102,34.94,46.98,0.04,0.74,102,1427,Correct
incongruent_pointer_middle,22,190,2,100,68.66,50.36,0.08,0.79,107,2295,Incorrect
incongruent_pointer_middle,22,191,2,107,36.69,55.61,0.04,0.87,100,1128,Incorrect
incongruent_pointer_middle,22,192,1,102,57.81,74.83,0.06,1.18,102,754,Correct
incongruent_pointer_middle,22,193,2,107,61.11,74.44,0.07,1.17,100,1060,Incorrect
incongruent_pointer_middle,22,194,1,106,71.71,49.13,0.08,0.77,102,1176,Incorrect
incongruent_pointer_middle,22,195,1,106,45.34,17.18,0.05,0.27,102,1263,Incorrect
incongruent_pointer_middle,22,196,1,106,53.95,25.25,0.06,0.4,102,1217,Incorrect
incongruent_pointer_middle,22,197,1,102,42.74,64.1,0.05,1.01,102,824,Correct
incongruent_pointer_middle,22,198,2,100,35.92,16.49,0.04,0.26,107,4608,Incorrect
incongruent_pointer_middle,22,199,1,106,41.98,17.88,0.05,0.28,102,798,Incorrect
incongruent_pointer_middle,22,200,1,106,53.2,30.83,0.06,0.48,106,1093,Correct
incongruent_pointer_middle,22,201,1,106,78.18,57.64,0.09,0.91,106,4357,Correct
incongruent_pointer_middle,22,202,2,107,66.54,79.41,0.07,1.25,107,1322,Correct
incongruent_pointer_middle,22,203,1,106,41.46,30.88,0.05,0.49,102,842,Incorrect
incongruent_pointer_middle,22,204,1,102,15.44,37.25,0.02,0.59,102,753,Correct
incongruent_pointer_middle,22,205,1,102,45.9,73.46,0.05,1.15,106,700,Incorrect
incongruent_pointer_middle,22,206,1,102,54.16,64.98,0.06,1.02,102,777,Correct
incongruent_pointer_middle,22,207,2,107,34.12,55.05,0.04,0.86,107,1877,Correct
incongruent_pointer_middle,22,208,1,106,45.15,37.56,0.05,0.59,106,650,Correct
incongruent_pointer_middle,22,209,2,107,27.44,43.3,0.03,0.68,107,1069,Correct
incongruent_pointer_middle,22,210,1,106,75.96,50.89,0.08,0.8,106,4007,Correct
incongruent_pointer_middle,22,211,1,106,84.39,66.49,0.09,1.04,106,3042,Correct
incongruent_pointer_middle,22,212,2,107,51.0,69.9,0.06,1.1,107,1069,Correct
incongruent_pointer_middle,22,213,1,106,78.88,64.66,0.09,1.02,102,601,Incorrect
incongruent_pointer_middle,22,214,2,107,40.0,47.91,0.04,0.75,100,557,Incorrect
incongruent_pointer_middle,22,215,1,106,48.5,33.9,0.05,0.53,106,891,Correct
incongruent_pointer_middle,22,216,2,107,14.49,31.78,0.02,0.5,100,5027,Incorrect
incongruent_pointer_middle,22,217,2,107,47.57,63.68,0.05,1.0,107,713,Correct
incongruent_pointer_middle,22,218,1,106,38.58,15.59,0.04,0.24,106,796,Correct
incongruent_pointer_middle,22,219,1,106,52.24,44.48,0.06,0.7,106,656,Correct
incongruent_pointer_middle,22,220,1,106,58.55,27.12,0.07,0.43,102,1038,Incorrect
incongruent_pointer_middle,22,221,1,106,69.92,40.46,0.08,0.64,106,625,Correct
incongruent_pointer_middle,22,222,1,106,58.73,45.14,0.07,0.71,106,5215,Correct
incongruent_pointer_middle,22,223,2,107,33.98,63.33,0.04,0.99,107,2431,Correct
incongruent_pointer_middle,22,224,2,100,60.02,45.34,0.07,0.71,107,1268,Incorrect
incongruent_pointer_middle,22,225,1,106,40.67,30.67,0.05,0.48,106,956,Correct
incongruent_pointer_middle,22,226,2,100,42.06,19.36,0.05,0.3,107,1103,Incorrect
incongruent_pointer_middle,22,227,1,106,69.36,54.9,0.08,0.86,106,480,Correct
incongruent_pointer_middle,22,228,1,106,82.01,65.83,0.09,1.03,106,688,Correct
incongruent_pointer_middle,22,229,1,106,79.11,59.26,0.09,0.93,106,1335,Correct
incongruent_pointer_middle,22,230,2,107,14.71,44.09,0.02,0.69,100,5965,Incorrect
incongruent_pointer_middle,22,231,2,100,83.46,58.47,0.09,0.92,107,932,Incorrect
incongruent_pointer_middle,22,232,2,107,33.61,60.27,0.04,0.95,107,2817,Correct
incongruent_pointer_middle,22,233,1,102,24.0,41.54,0.03,0.65,106,878,Incorrect
incongruent_pointer_middle,22,234,1,106,66.46,34.54,0.07,0.54,106,714,Correct
incongruent_pointer_middle,22,235,2,107,34.67,64.05,0.04,1.01,107,844,Correct
incongruent_pointer_middle,22,236,1,106,57.37,43.18,0.06,0.68,106,6323,Correct
incongruent_pointer_middle,22,237,2,100,67.15,35.82,0.08,0.56,107,712,Incorrect
incongruent_pointer_middle,22,238,1,106,49.55,39.86,0.06,0.63,106,1302,Correct
incongruent_pointer_middle,22,239,1,102,49.87,79.48,0.06,1.25,106,1527,Incorrect
incongruent_pointer_middle,22,240,2,100,46.07,19.96,0.05,0.31,107,779,Incorrect
incongruent_pointer_middle,22,241,1,106,36.15,21.42,0.04,0.34,106,4784,Correct
incongruent_pointer_middle,22,242,2,100,59.13,46.99,0.07,0.74,107,2058,Incorrect
incongruent_pointer_middle,22,243,1,102,54.57,61.76,0.06,0.97,106,1482,Incorrect
incongruent_pointer_middle,22,244,2,100,82.19,65.47,0.09,1.03,107,746,Incorrect
incongruent_pointer_middle,22,245,1,102,47.19,69.33,0.05,1.09,106,1485,Incorrect
incongruent_pointer_middle,22,246,1,106,63.42,54.04,0.07,0.85,102,2254,Incorrect
incongruent_pointer_middle,22,247,1,106,48.27,19.88,0.05,0.31,102,2785,Incorrect
incongruent_pointer_middle,22,248,2,100,53.59,34.97,0.06,0.55,107,2926,Incorrect
incongruent_pointer_middle,22,249,1,102,18.44,32.12,0.02,0.5,102,767,Correct
incongruent_pointer_middle,22,250,2,107,64.39,75.19,0.07,1.18,107,1351,Correct
incongruent_pointer_middle,22,251,2,107,29.75,48.63,0.03,0.76,107,1314,Correct
incongruent_pointer_middle,22,252,2,107,21.73,37.96,0.02,0.6,107,1188,Correct
incongruent_pointer_middle,22,253,2,107,60.17,80.17,0.07,1.26,100,3741,Incorrect
incongruent_pointer_middle,22,254,2,100,36.46,24.88,0.04,0.39,107,826,Incorrect
incongruent_pointer_middle,22,255,2,100,58.97,44.86,0.07,0.7,107,850,Incorrect
incongruent_pointer_middle,22,256,1,102,36.44,47.37,0.04,0.74,106,1131,Incorrect
incongruent_pointer_middle,22,257,1,102,33.76,42.22,0.04,0.66,102,2888,Correct
incongruent_pointer_middle,22,258,1,106,43.77,19.94,0.05,0.31,106,2570,Correct
incongruent_pointer_middle,22,259,1,102,54.86,65.09,0.06,1.02,102,662,Correct
incongruent_pointer_middle,22,260,1,102,40.35,52.83,0.05,0.83,102,1641,Incorrect
incongruent_pointer_middle,22,261,2,100,89.45,67.03,0.1,1.05,107,1447,Incorrect
incongruent_pointer_middle,22,262,2,100,74.9,59.11,0.08,0.93,100,3270,Correct
incongruent_pointer_middle,22,263,2,100,49.02,38.76,0.05,0.61,107,1119,Incorrect
incongruent_pointer_middle,22,264,2,100,60.03,48.9,0.07,0.77,100,1488,Correct
incongruent_pointer_middle,22,265,2,100,54.17,44.19,0.06,0.69,100,776,Correct
incongruent_pointer_middle,22,266,2,107,39.12,50.22,0.04,0.79,107,914,Correct
incongruent_pointer_middle,22,267,2,107,61.06,86.45,0.07,1.36,107,1481,Correct
incongruent_pointer_middle,22,268,1,102,43.71,67.16,0.05,1.05,102,946,Correct
incongruent_pointer_middle,22,269,2,100,71.16,50.46,0.08,0.79,100,705,Correct
incongruent_pointer_middle,22,270,2,100,88.13,64.49,0.1,1.01,100,876,Correct
incongruent_pointer_middle,22,271,2,100,81.91,65.73,0.09,1.03,100,546,Correct
incongruent_pointer_middle,22,272,2,107,27.1,46.96,0.03,0.74,100,889,Incorrect
incongruent_pointer_middle,22,273,2,107,46.41,59.32,0.05,0.93,100,1057,Incorrect
incongruent_pointer_middle,22,274,2,107,47.5,61.19,0.05,0.96,107,582,Correct
incongruent_pointer_middle,22,275,2,107,44.53,55.4,0.05,0.87,107,871,Correct
incongruent_pointer_middle,22,276,1,102,51.59,71.39,0.06,1.12,102,5963,Correct
incongruent_pointer_middle,22,277,1,106,79.87,48.89,0.09,0.77,106,1862,Correct
incongruent_pointer_middle,22,278,2,107,13.81,34.04,0.02,0.53,107,1315,Correct
incongruent_pointer_middle,22,279,2,100,64.92,39.93,0.07,0.63,100,3516,Correct
incongruent_pointer_middle,22,280,2,107,44.56,62.9,0.05,0.99,107,5927,Correct
incongruent_pointer_middle,22,281,1,102,41.63,51.64,0.05,0.81,102,3026,Correct
incongruent_pointer_middle,22,282,2,100,50.94,24.85,0.06,0.39,100,1269,Correct
incongruent_pointer_middle,22,283,1,106,82.27,63.32,0.09,0.99,106,2089,Correct
incongruent_pointer_middle,22,284,1,106,74.2,57.97,0.08,0.91,106,773,Correct
incongruent_pointer_middle,22,285,2,100,51.14,24.61,0.06,0.39,107,3406,Incorrect
incongruent_pointer_middle,22,286,2,107,68.14,84.43,0.08,1.33,107,862,Correct
incongruent_pointer_middle,22,287,1,106,59.63,38.2,0.07,0.6,106,727,Correct
incongruent_pointer_middle,22,288,2,100,37.3,19.97,0.04,0.31,107,4501,Incorrect
incongruent_pointer_middle,22,289,2,107,56.32,78.89,0.06,1.24,107,628,Correct
incongruent_pointer_middle,22,290,2,107,57.24,78.3,0.06,1.23,107,747,Correct
incongruent_pointer_middle,22,291,2,100,70.07,45.69,0.08,0.72,107,3865,Incorrect
incongruent_pointer_middle,22,292,1,102,24.74,37.12,0.03,0.58,102,852,Correct
incongruent_pointer_middle,22,293,2,107,63.03,82.68,0.07,1.3,107,585,Correct
incongruent_pointer_middle,22,294,1,102,56.33,78.53,0.06,1.23,106,354,Incorrect
incongruent_pointer_middle,22,295,1,102,28.73,60.2,0.03,0.95,102,585,Correct
incongruent_pointer_middle,22,296,2,107,60.29,81.03,0.07,1.27,107,1503,Correct
incongruent_pointer_middle,22,297,1,102,57.01,78.71,0.06,1.24,106,4798,Incorrect
incongruent_pointer_middle,22,298,1,102,53.98,67.62,0.06,1.06,102,1937,Correct
incongruent_pointer_middle,22,299,2,107,48.76,55.62,0.05,0.87,107,7789,Correct
incongruent_pointer_middle,22,300,2,100,83.9,66.19,0.09,1.04,100,680,Incorrect
incongruent_pointer_middle,22,301,1,106,85.57,68.61,0.1,1.08,106,497,Correct
incongruent_pointer_middle,22,302,2,100,43.19,21.46,0.05,0.34,107,699,Incorrect
incongruent_pointer_middle,22,303,1,102,52.8,80.75,0.06,1.27,106,581,Incorrect
incongruent_pointer_middle,22,304,1,102,48.11,69.05,0.05,1.08,102,807,Correct
incongruent_pointer_middle,22,305,2,107,43.35,74.98,0.05,1.18,107,968,Correct
incongruent_pointer_middle,22,306,2,107,31.26,56.42,0.03,0.89,100,784,Incorrect
