condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pointer_middle,13,24,2,107,66.44,40.34,0.07,0.63,107,1062,Correct
congruent_pointer_middle,13,25,2,107,89.48,65.91,0.1,1.04,107,1064,Correct
congruent_pointer_middle,13,26,1,102,42.32,71.38,0.05,1.12,102,1613,Correct
congruent_pointer_middle,13,27,1,106,69.44,39.53,0.08,0.62,106,882,Correct
congruent_pointer_middle,13,28,2,100,25.36,53.9,0.03,0.85,100,1520,Correct
congruent_pointer_middle,13,29,1,106,62.66,29.73,0.07,0.47,102,3171,Incorrect
congruent_pointer_middle,13,30,2,107,51.17,25.7,0.06,0.4,107,6642,Correct
congruent_pointer_middle,13,31,1,102,63.48,78.96,0.07,1.24,106,12746,Incorrect
congruent_pointer_middle,13,32,1,106,75.1,59.12,0.08,0.93,102,4196,Incorrect
congruent_pointer_middle,13,33,1,106,35.57,24.88,0.04,0.39,102,1210,Incorrect
congruent_pointer_middle,13,34,1,106,56.44,40.66,0.06,0.64,106,1258,Correct
congruent_pointer_middle,13,35,1,102,44.24,53.44,0.05,0.84,102,4474,Correct
congruent_pointer_middle,13,36,2,100,26.97,47.59,0.03,0.75,100,1236,Correct
congruent_pointer_middle,13,37,2,107,62.33,43.98,0.07,0.69,107,2098,Correct
congruent_pointer_middle,13,38,2,100,23.98,42.04,0.03,0.66,100,2237,Correct
congruent_pointer_middle,13,39,2,100,48.59,60.38,0.05,0.95,100,3073,Correct
congruent_pointer_middle,13,40,1,102,52.51,64.29,0.06,1.01,102,3400,Correct
congruent_pointer_middle,13,41,2,107,66.38,57.27,0.07,0.9,107,1703,Correct
congruent_pointer_middle,13,42,1,102,41.59,73.9,0.05,1.16,102,1992,Correct
congruent_pointer_middle,13,43,2,100,53.41,80.29,0.06,1.26,100,2328,Correct
congruent_pointer_middle,13,44,2,107,57.54,46.52,0.06,0.73,100,1503,Incorrect
congruent_pointer_middle,13,45,2,100,49.34,79.77,0.06,1.25,100,1016,Correct
congruent_pointer_middle,13,46,1,106,70.38,61.54,0.08,0.97,106,1555,Correct
congruent_pointer_middle,13,47,2,100,28.89,48.61,0.03,0.76,100,2469,Correct
congruent_pointer_middle,13,48,2,107,54.55,26.91,0.06,0.42,100,1357,Incorrect
congruent_pointer_middle,13,49,2,107,58.68,36.6,0.07,0.57,107,8929,Correct
congruent_pointer_middle,13,50,2,107,71.47,57.37,0.08,0.9,107,1298,Correct
congruent_pointer_middle,13,51,2,107,66.42,53.19,0.07,0.84,107,3595,Correct
congruent_pointer_middle,13,52,2,107,79.53,66.11,0.09,1.04,100,1024,Incorrect
congruent_pointer_middle,13,53,1,106,52.74,21.19,0.06,0.33,102,1068,Incorrect
congruent_pointer_middle,13,54,2,100,43.79,56.74,0.05,0.89,107,3082,Incorrect
congruent_pointer_middle,13,55,2,107,74.33,41.65,0.08,0.65,100,422,Incorrect
congruent_pointer_middle,13,56,2,100,45.9,65.75,0.05,1.03,100,2220,Correct
congruent_pointer_middle,13,57,1,102,48.63,58.34,0.05,0.92,102,978,Correct
congruent_pointer_middle,13,58,2,100,62.77,84.19,0.07,1.32,100,2416,Correct
congruent_pointer_middle,13,59,2,107,61.01,35.27,0.07,0.55,100,1595,Incorrect
congruent_pointer_middle,13,60,2,100,57.83,72.17,0.06,1.13,107,3631,Incorrect
congruent_pointer_middle,13,61,2,107,64.13,50.92,0.07,0.8,100,1043,Incorrect
congruent_pointer_middle,13,62,1,106,41.8,25.83,0.05,0.41,106,2713,Correct
congruent_pointer_middle,13,63,1,106,75.17,55.69,0.08,0.87,106,4519,Correct
congruent_pointer_middle,13,64,1,102,46.38,68.76,0.05,1.08,102,1142,Correct
congruent_pointer_middle,13,65,2,107,31.65,10.52,0.04,0.17,100,925,Incorrect
congruent_pointer_middle,13,66,1,106,43.6,35.87,0.05,0.56,102,1918,Incorrect
congruent_pointer_middle,13,67,2,100,28.34,55.1,0.03,0.87,106,6597,Incorrect
congruent_pointer_middle,13,68,2,107,76.88,58.8,0.09,0.92,107,1922,Correct
congruent_pointer_middle,13,69,2,100,27.18,49.32,0.03,0.77,100,2688,Correct
congruent_pointer_middle,13,70,2,100,19.81,34.63,0.02,0.54,100,1840,Correct
congruent_pointer_middle,13,71,1,102,17.47,33.74,0.02,0.53,102,1195,Correct
congruent_pointer_middle,13,72,1,102,16.17,45.73,0.02,0.72,102,552,Correct
congruent_pointer_middle,13,73,1,102,17.36,38.87,0.02,0.61,102,1273,Correct
congruent_pointer_middle,13,74,1,102,10.23,33.43,0.01,0.53,102,543,Correct
congruent_pointer_middle,13,75,1,106,75.95,63.86,0.08,1.0,106,13952,Correct
congruent_pointer_middle,13,76,2,100,56.19,72.72,0.06,1.14,100,1423,Correct
congruent_pointer_middle,13,77,1,102,46.93,77.1,0.05,1.21,102,2620,Correct
congruent_pointer_middle,13,78,2,100,19.2,42.53,0.02,0.67,100,1020,Correct
congruent_pointer_middle,13,79,2,107,49.07,21.47,0.05,0.34,107,1260,Incorrect
congruent_pointer_middle,13,80,2,100,22.64,42.36,0.03,0.67,100,3047,Correct
congruent_pointer_middle,13,81,1,106,39.19,13.67,0.04,0.21,102,4358,Incorrect
congruent_pointer_middle,13,82,1,102,61.49,77.83,0.07,1.22,106,3991,Incorrect
congruent_pointer_middle,13,83,2,107,45.79,20.02,0.05,0.31,100,1301,Incorrect
congruent_pointer_middle,13,84,1,102,59.0,85.46,0.07,1.34,106,771,Incorrect
congruent_pointer_middle,13,85,2,107,65.53,50.09,0.07,0.79,107,2661,Correct
congruent_pointer_middle,13,86,1,102,25.1,46.67,0.03,0.73,106,1597,Incorrect
congruent_pointer_middle,13,87,1,106,48.17,22.7,0.05,0.36,102,904,Incorrect
congruent_pointer_middle,13,88,1,106,82.75,63.62,0.09,1.0,106,977,Correct
congruent_pointer_middle,13,89,2,107,69.43,45.18,0.08,0.71,100,5346,Incorrect
congruent_pointer_middle,13,90,2,107,88.41,66.1,0.1,1.04,107,2218,Correct
congruent_pointer_middle,13,91,2,100,26.61,40.86,0.03,0.64,100,27151,Correct
congruent_pointer_middle,13,92,2,100,44.18,68.73,0.05,1.08,100,1116,Correct
congruent_pointer_middle,13,93,2,100,23.74,38.62,0.03,0.61,100,3130,Correct
congruent_pointer_middle,13,94,1,102,48.46,73.67,0.05,1.16,102,1054,Correct
congruent_pointer_middle,13,95,2,100,65.03,80.68,0.07,1.27,107,14762,Incorrect
congruent_pointer_middle,13,96,1,102,52.09,59.88,0.06,0.94,106,5866,Incorrect
congruent_pointer_middle,13,97,1,102,62.26,72.68,0.07,1.14,106,1625,Incorrect
congruent_pointer_middle,13,98,1,102,48.72,74.1,0.05,1.16,102,409,Correct
congruent_pointer_middle,13,99,1,102,59.27,83.71,0.07,1.31,102,1230,Correct
congruent_pointer_middle,13,100,2,107,47.68,32.16,0.05,0.51,100,1919,Incorrect
congruent_pointer_middle,13,101,2,107,62.25,54.07,0.07,0.85,107,3129,Correct
congruent_pointer_middle,13,102,2,100,15.96,35.54,0.02,0.56,100,1624,Correct
congruent_pointer_middle,13,103,1,102,17.73,40.77,0.02,0.64,102,2427,Correct
congruent_pointer_middle,13,104,2,100,58.44,69.83,0.07,1.1,107,1582,Incorrect
congruent_pointer_middle,13,105,2,100,48.02,78.37,0.05,1.23,107,4669,Incorrect
congruent_pointer_middle,13,106,2,107,75.57,51.23,0.08,0.8,100,6029,Incorrect
congruent_pointer_middle,13,107,2,107,86.27,68.3,0.1,1.07,107,2639,Correct
congruent_pointer_middle,13,108,1,102,62.78,82.97,0.07,1.3,106,1667,Incorrect
congruent_pointer_middle,13,109,1,106,67.05,46.69,0.08,0.73,106,5565,Correct
congruent_pointer_middle,13,110,1,102,33.27,54.62,0.04,0.86,102,1478,Correct
congruent_pointer_middle,13,111,2,100,36.7,69.51,0.04,1.09,100,2003,Correct
congruent_pointer_middle,13,112,2,100,52.39,72.68,0.06,1.14,107,5005,Incorrect
congruent_pointer_middle,13,113,2,107,54.33,46.57,0.06,0.73,100,2987,Incorrect
congruent_pointer_middle,13,114,2,107,85.54,68.35,0.1,1.07,107,1349,Correct
congruent_pointer_middle,13,115,1,106,57.08,38.56,0.06,0.61,106,4797,Correct
congruent_pointer_middle,13,116,1,102,62.53,77.99,0.07,1.23,106,3652,Incorrect
congruent_pointer_middle,13,117,1,106,51.9,31.23,0.06,0.49,102,2627,Incorrect
congruent_pointer_middle,13,118,2,100,45.73,66.7,0.05,1.05,107,1250,Incorrect
congruent_pointer_middle,13,119,2,107,56.19,24.8,0.06,0.39,107,8153,Correct
congruent_pointer_middle,13,120,1,106,83.22,61.77,0.09,0.97,106,2302,Correct
congruent_pointer_middle,13,121,1,102,37.65,51.26,0.04,0.81,106,1421,Incorrect
congruent_pointer_middle,13,122,2,107,60.05,44.81,0.07,0.7,100,7417,Incorrect
congruent_pointer_middle,13,123,2,107,53.92,40.09,0.06,0.63,107,1055,Correct
congruent_pointer_middle,13,124,2,107,68.73,35.62,0.08,0.56,107,1107,Correct
congruent_pointer_middle,13,125,2,100,60.34,77.52,0.07,1.22,107,5520,Incorrect
congruent_pointer_middle,13,126,1,106,46.02,31.17,0.05,0.49,106,8744,Correct
congruent_pointer_middle,13,127,2,100,26.47,45.65,0.03,0.72,100,889,Correct
congruent_pointer_middle,13,128,2,107,39.42,22.21,0.04,0.35,100,6380,Incorrect
congruent_pointer_middle,13,129,1,102,49.81,76.15,0.06,1.2,106,2576,Incorrect
congruent_pointer_middle,13,130,2,100,43.66,71.76,0.05,1.13,107,3717,Incorrect
congruent_pointer_middle,13,131,1,106,88.78,65.38,0.1,1.03,106,1167,Correct
congruent_pointer_middle,13,132,1,106,87.71,68.68,0.1,1.08,106,2940,Correct
congruent_pointer_middle,13,133,2,100,38.83,46.32,0.04,0.73,100,3386,Correct
congruent_pointer_middle,13,134,2,107,76.99,44.71,0.09,0.7,107,2135,Correct
congruent_pointer_middle,13,135,1,106,73.2,45.27,0.08,0.71,106,5203,Correct
congruent_pointer_middle,13,136,1,102,14.31,38.93,0.02,0.61,102,3917,Correct
congruent_pointer_middle,13,137,2,107,75.72,43.59,0.08,0.68,100,3147,Incorrect
congruent_pointer_middle,13,138,2,100,36.05,52.8,0.04,0.83,107,2483,Incorrect
congruent_pointer_middle,13,139,1,102,47.0,56.76,0.05,0.89,106,2064,Incorrect
congruent_pointer_middle,13,140,1,102,18.15,40.7,0.02,0.64,106,6092,Incorrect
congruent_pointer_middle,13,141,1,102,54.19,72.4,0.06,1.14,106,1137,Incorrect
congruent_pointer_middle,13,142,2,100,21.2,34.09,0.02,0.54,100,1956,Correct
congruent_pointer_middle,13,143,1,106,41.66,14.46,0.05,0.23,106,2272,Correct
congruent_pointer_middle,13,144,2,107,73.48,51.62,0.08,0.81,107,2694,Correct
congruent_pointer_middle,13,145,1,106,45.57,37.78,0.05,0.59,102,1416,Incorrect
congruent_pointer_middle,13,146,2,107,69.48,60.65,0.08,0.95,107,763,Correct
congruent_pointer_middle,13,147,2,100,25.47,54.81,0.03,0.86,107,4642,Incorrect
congruent_pointer_middle,13,148,2,107,45.46,16.77,0.05,0.26,107,1141,Correct
congruent_pointer_middle,13,149,2,107,51.82,35.68,0.06,0.56,107,1119,Correct
congruent_pointer_middle,13,150,2,107,43.64,32.95,0.05,0.52,107,813,Correct
congruent_pointer_middle,13,151,1,102,54.91,75.89,0.06,1.19,106,183,Incorrect
congruent_pointer_middle,13,152,1,106,33.38,17.39,0.04,0.27,102,2614,Incorrect
congruent_pointer_middle,13,153,2,107,72.52,60.06,0.08,0.94,100,3118,Incorrect
congruent_pointer_middle,13,154,2,107,60.65,50.0,0.07,0.79,107,3663,Correct
congruent_pointer_middle,13,155,2,107,56.57,38.39,0.06,0.6,100,2974,Incorrect
congruent_pointer_middle,13,156,2,100,46.83,77.15,0.05,1.21,100,3920,Correct
congruent_pointer_middle,13,157,1,106,41.12,15.91,0.05,0.25,102,1232,Incorrect
congruent_pointer_middle,13,158,2,107,54.53,26.13,0.06,0.41,100,1468,Incorrect
congruent_pointer_middle,13,159,2,100,14.07,36.43,0.02,0.57,100,2849,Correct
congruent_pointer_middle,13,160,2,107,30.47,14.71,0.03,0.23,100,876,Incorrect
congruent_pointer_middle,13,161,2,100,48.66,70.35,0.05,1.11,107,10924,Incorrect
congruent_pointer_middle,13,162,2,100,59.83,69.54,0.07,1.09,107,4476,Incorrect
congruent_pointer_middle,13,163,2,100,21.19,52.36,0.02,0.82,100,5297,Correct
congruent_pointer_middle,13,164,2,100,34.33,59.7,0.04,0.94,100,1705,Correct
congruent_pointer_middle,13,165,2,107,67.8,52.85,0.08,0.83,107,2392,Correct
congruent_pointer_middle,13,166,2,107,54.78,29.61,0.06,0.47,100,7367,Incorrect
congruent_pointer_middle,13,167,2,100,29.87,39.17,0.03,0.62,100,1691,Correct
congruent_pointer_middle,13,168,2,107,74.18,54.12,0.08,0.85,100,11107,Incorrect
congruent_pointer_middle,13,169,1,106,81.2,51.13,0.09,0.8,106,2148,Correct
congruent_pointer_middle,13,170,1,106,53.26,21.92,0.06,0.34,106,3363,Correct
congruent_pointer_middle,13,171,1,106,53.95,31.93,0.06,0.5,106,1046,Correct
congruent_pointer_middle,13,172,1,102,54.55,64.16,0.06,1.01,102,2085,Correct
congruent_pointer_middle,13,173,2,100,48.73,80.16,0.05,1.26,100,5382,Correct
congruent_pointer_middle,13,174,2,100,43.66,65.83,0.05,1.03,100,1857,Correct
congruent_pointer_middle,13,175,2,100,38.8,53.23,0.04,0.84,100,4469,Correct
congruent_pointer_middle,13,176,2,107,69.67,52.65,0.08,0.83,107,2452,Correct
congruent_pointer_middle,13,177,1,102,34.74,61.28,0.04,0.96,102,1872,Correct
congruent_pointer_middle,13,178,2,107,53.14,32.62,0.06,0.51,106,6189,Incorrect
congruent_pointer_middle,13,179,2,100,63.54,76.33,0.07,1.2,107,7250,Incorrect
congruent_pointer_middle,13,180,2,107,69.77,45.91,0.08,0.72,100,4963,Incorrect
congruent_pointer_middle,13,181,1,102,39.7,58.17,0.04,0.91,102,905,Correct
congruent_pointer_middle,13,182,2,107,67.18,35.96,0.08,0.56,107,3977,Correct
congruent_pointer_middle,13,183,1,102,50.13,76.09,0.06,1.2,102,859,Correct
congruent_pointer_middle,13,184,1,102,57.45,78.17,0.06,1.23,102,1005,Correct
congruent_pointer_middle,13,185,2,100,54.08,83.83,0.06,1.32,100,1671,Correct
congruent_pointer_middle,13,186,1,102,48.77,64.62,0.05,1.02,102,1110,Correct
congruent_pointer_middle,13,187,1,106,70.75,39.69,0.08,0.62,106,1157,Correct
congruent_pointer_middle,13,188,2,107,81.64,54.85,0.09,0.86,100,809,Incorrect
congruent_pointer_middle,13,189,1,106,47.47,32.59,0.05,0.51,102,909,Incorrect
congruent_pointer_middle,13,190,2,107,45.76,25.84,0.05,0.41,100,3715,Incorrect
congruent_pointer_middle,13,191,2,107,67.61,47.78,0.08,0.75,107,1837,Correct
congruent_pointer_middle,13,192,1,102,61.07,72.2,0.07,1.13,102,2225,Correct
congruent_pointer_middle,13,193,2,107,46.76,37.07,0.05,0.58,100,1284,Incorrect
congruent_pointer_middle,13,194,2,100,36.44,58.2,0.04,0.91,100,1110,Correct
congruent_pointer_middle,13,195,1,106,50.53,20.56,0.06,0.32,106,4331,Correct
congruent_pointer_middle,13,196,1,106,62.32,46.38,0.07,0.73,106,3880,Correct
congruent_pointer_middle,13,197,2,100,54.73,78.34,0.06,1.23,100,2290,Correct
congruent_pointer_middle,13,198,1,102,23.99,39.15,0.03,0.61,102,8550,Correct
congruent_pointer_middle,13,199,2,107,53.37,34.37,0.06,0.54,107,1863,Correct
congruent_pointer_middle,13,200,2,107,43.82,23.12,0.05,0.36,100,3711,Incorrect
congruent_pointer_middle,13,201,1,102,69.44,87.72,0.08,1.38,106,2204,Incorrect
congruent_pointer_middle,13,202,1,102,58.13,82.4,0.07,1.29,102,394,Correct
congruent_pointer_middle,13,203,2,107,54.82,41.98,0.06,0.66,107,1629,Correct
congruent_pointer_middle,13,204,2,100,36.98,61.08,0.04,0.96,107,2392,Incorrect
congruent_pointer_middle,13,205,2,107,84.32,57.61,0.09,0.9,100,1697,Incorrect
congruent_pointer_middle,13,206,1,102,65.83,80.87,0.07,1.27,102,903,Correct
congruent_pointer_middle,13,207,2,100,49.29,63.59,0.06,1.0,100,4042,Correct
congruent_pointer_middle,13,208,1,106,79.79,49.11,0.09,0.77,102,893,Incorrect
congruent_pointer_middle,13,209,2,107,46.04,23.27,0.05,0.37,107,2120,Correct
congruent_pointer_middle,13,210,2,107,50.06,42.16,0.06,0.66,100,4492,Incorrect
congruent_pointer_middle,13,211,1,102,11.47,36.78,0.01,0.58,102,8055,Correct
congruent_pointer_middle,13,212,1,102,36.18,43.99,0.04,0.69,102,1085,Correct
congruent_pointer_middle,13,213,2,107,39.83,25.88,0.04,0.41,100,5461,Incorrect
congruent_pointer_middle,13,214,1,106,61.57,47.32,0.07,0.74,106,6654,Correct
congruent_pointer_middle,13,215,1,102,61.19,72.3,0.07,1.14,106,730,Incorrect
congruent_pointer_middle,13,216,1,102,56.46,66.8,0.06,1.05,106,708,Incorrect
congruent_pointer_middle,13,217,1,106,66.09,36.02,0.07,0.57,106,4709,Correct
congruent_pointer_middle,13,218,2,100,23.89,49.46,0.03,0.78,100,2796,Correct
congruent_pointer_middle,13,219,1,106,41.65,29.51,0.05,0.46,102,4262,Incorrect
congruent_pointer_middle,13,220,1,102,41.22,66.31,0.05,1.04,102,2567,Correct
congruent_pointer_middle,13,221,2,107,65.53,38.29,0.07,0.6,107,4344,Correct
congruent_pointer_middle,13,222,1,102,62.68,72.96,0.07,1.15,106,1173,Incorrect
congruent_pointer_middle,13,223,1,102,16.38,45.52,0.02,0.72,106,3130,Incorrect
congruent_pointer_middle,13,224,2,107,34.61,16.13,0.04,0.25,107,4271,Correct
congruent_pointer_middle,13,225,1,106,57.59,33.58,0.06,0.53,102,14886,Incorrect
congruent_pointer_middle,13,226,2,107,78.59,46.95,0.09,0.74,107,3096,Correct
congruent_pointer_middle,13,227,1,102,49.92,61.29,0.06,0.96,102,952,Correct
congruent_pointer_middle,13,228,1,106,59.17,40.4,0.07,0.63,106,1137,Correct
congruent_pointer_middle,13,229,1,102,44.81,56.06,0.05,0.88,102,1436,Correct
congruent_pointer_middle,13,230,2,107,65.96,55.59,0.07,0.87,107,5671,Correct
congruent_pointer_middle,13,231,1,106,64.44,31.53,0.07,0.5,102,2472,Incorrect
congruent_pointer_middle,13,232,1,102,46.33,74.34,0.05,1.17,106,2541,Incorrect
congruent_pointer_middle,13,233,2,107,60.91,39.22,0.07,0.62,100,2925,Incorrect
congruent_pointer_middle,13,234,1,106,33.3,21.13,0.04,0.33,106,812,Correct
congruent_pointer_middle,13,235,2,107,85.2,61.66,0.1,0.97,107,704,Correct
congruent_pointer_middle,13,236,2,100,52.92,65.72,0.06,1.03,100,1288,Correct
congruent_pointer_middle,13,237,1,106,53.81,25.01,0.06,0.39,106,5785,Correct
congruent_pointer_middle,13,238,2,100,40.46,59.67,0.05,0.94,100,1417,Correct
congruent_pointer_middle,13,239,2,100,44.45,67.96,0.05,1.07,100,2500,Correct
congruent_pointer_middle,13,240,2,107,62.48,30.09,0.07,0.47,100,3976,Incorrect
congruent_pointer_middle,13,241,1,106,83.06,55.43,0.09,0.87,106,812,Correct
congruent_pointer_middle,13,242,2,107,75.72,60.88,0.08,0.96,107,1050,Correct
congruent_pointer_middle,13,243,1,106,58.85,38.5,0.07,0.6,106,3233,Correct
congruent_pointer_middle,13,244,2,107,70.18,48.17,0.08,0.76,107,2255,Correct
congruent_pointer_middle,13,245,2,107,75.21,54.89,0.08,0.86,100,4005,Incorrect
congruent_pointer_middle,13,246,2,100,24.15,55.45,0.03,0.87,100,2864,Correct
congruent_pointer_middle,13,247,2,107,45.99,33.01,0.05,0.52,100,2257,Incorrect
congruent_pointer_middle,13,248,1,106,80.71,64.51,0.09,1.01,106,968,Correct
congruent_pointer_middle,13,249,2,100,32.94,60.62,0.04,0.95,107,1823,Incorrect
congruent_pointer_middle,13,250,2,100,42.63,53.1,0.05,0.83,100,3343,Correct
congruent_pointer_middle,13,251,1,106,72.65,48.01,0.08,0.75,106,1046,Correct
congruent_pointer_middle,13,252,2,100,24.86,47.65,0.03,0.75,100,2991,Correct
congruent_pointer_middle,13,253,1,106,86.59,58.6,0.1,0.92,106,1996,Correct
congruent_pointer_middle,13,254,2,100,27.6,36.95,0.03,0.58,100,4928,Correct
congruent_pointer_middle,13,255,1,106,84.01,54.57,0.09,0.86,106,2473,Correct
congruent_pointer_middle,13,256,2,107,40.41,28.13,0.05,0.44,107,3024,Correct
congruent_pointer_middle,13,257,1,102,28.11,46.62,0.03,0.73,106,10855,Incorrect
congruent_pointer_middle,13,258,2,100,56.79,83.86,0.06,1.32,100,1074,Correct
congruent_pointer_middle,13,259,1,102,42.33,65.02,0.05,1.02,106,1299,Incorrect
congruent_pointer_middle,13,260,2,100,55.71,75.39,0.06,1.18,100,7715,Correct
congruent_pointer_middle,13,261,2,107,66.7,53.29,0.07,0.84,100,1066,Incorrect
congruent_pointer_middle,13,262,1,102,55.92,83.7,0.06,1.31,106,5952,Incorrect
congruent_pointer_middle,13,263,1,106,48.09,30.32,0.05,0.48,106,922,Correct
congruent_pointer_middle,13,264,1,102,40.63,65.74,0.05,1.03,102,1011,Correct
congruent_pointer_middle,13,265,1,102,15.58,38.98,0.02,0.61,106,842,Incorrect
congruent_pointer_middle,13,266,1,102,24.62,37.3,0.03,0.59,106,3108,Incorrect
congruent_pointer_middle,13,267,1,102,34.39,61.19,0.04,0.96,102,538,Correct
congruent_pointer_middle,13,268,1,106,37.83,25.21,0.04,0.4,106,7033,Correct
congruent_pointer_middle,13,269,1,106,69.42,38.77,0.08,0.61,102,1104,Incorrect
congruent_pointer_middle,13,270,2,107,57.37,44.7,0.06,0.7,107,1939,Correct
congruent_pointer_middle,13,271,2,107,63.56,35.56,0.07,0.56,107,1369,Correct
congruent_pointer_middle,13,272,2,107,36.93,18.9,0.04,0.3,100,1958,Incorrect
congruent_pointer_middle,13,273,2,107,37.49,22.53,0.04,0.35,107,556,Correct
congruent_pointer_middle,13,274,2,100,40.01,62.01,0.04,0.97,100,685,Correct
congruent_pointer_middle,13,275,1,102,36.76,53.63,0.04,0.84,106,1190,Incorrect
congruent_pointer_middle,13,276,1,102,57.92,70.67,0.06,1.11,102,813,Correct
congruent_pointer_middle,13,277,1,102,42.06,61.69,0.05,0.97,106,3049,Incorrect
congruent_pointer_middle,13,278,1,102,32.88,43.85,0.04,0.69,106,7710,Incorrect
congruent_pointer_middle,13,279,1,106,47.83,18.46,0.05,0.29,106,1672,Correct
congruent_pointer_middle,13,280,1,106,80.53,66.14,0.09,1.04,102,1484,Incorrect
congruent_pointer_middle,13,281,2,100,28.7,41.49,0.03,0.65,100,1721,Correct
congruent_pointer_middle,13,282,2,107,75.9,61.38,0.08,0.96,107,983,Correct
congruent_pointer_middle,13,283,2,100,45.14,68.01,0.05,1.07,107,1117,Incorrect
congruent_pointer_middle,13,284,2,100,60.11,77.1,0.07,1.21,107,4054,Incorrect
congruent_pointer_middle,13,285,2,107,40.04,28.34,0.04,0.45,107,1158,Correct
congruent_pointer_middle,13,286,1,106,39.85,14.91,0.04,0.23,106,993,Correct
congruent_pointer_middle,13,287,1,102,38.42,58.8,0.04,0.92,106,1705,Incorrect
congruent_pointer_middle,13,288,1,102,60.42,79.54,0.07,1.25,106,10611,Incorrect
congruent_pointer_middle,13,289,2,100,34.95,48.3,0.04,0.76,100,4698,Correct
congruent_pointer_middle,13,290,1,106,54.38,37.8,0.06,0.59,106,3899,Correct
congruent_pointer_middle,13,291,2,100,30.47,49.71,0.03,0.78,100,1472,Correct
congruent_pointer_middle,13,292,2,100,17.64,37.03,0.02,0.58,107,607,Incorrect
congruent_pointer_middle,13,293,1,102,56.2,84.19,0.06,1.32,102,1382,Correct
congruent_pointer_middle,13,294,1,102,42.78,74.87,0.05,1.18,106,2417,Incorrect
congruent_pointer_middle,13,295,2,107,71.24,55.75,0.08,0.88,100,2837,Incorrect
congruent_pointer_middle,13,296,2,100,23.87,46.75,0.03,0.73,100,4209,Correct
congruent_pointer_middle,13,297,2,107,84.93,68.84,0.1,1.08,107,5482,Correct
congruent_pointer_middle,13,298,1,102,45.18,55.78,0.05,0.88,102,5456,Correct
congruent_pointer_middle,13,299,1,106,53.09,24.1,0.06,0.38,102,1047,Incorrect
congruent_pointer_middle,13,300,2,100,34.47,52.86,0.04,0.83,107,5325,Incorrect
congruent_pointer_middle,13,301,2,107,67.93,59.2,0.08,0.93,100,566,Incorrect
congruent_pointer_middle,13,302,1,102,55.92,80.17,0.06,1.26,102,644,Correct
congruent_pointer_middle,13,303,1,106,40.29,19.15,0.05,0.3,106,831,Correct
congruent_pointer_middle,13,304,2,107,50.49,42.25,0.06,0.66,100,2893,Incorrect
congruent_pointer_middle,13,305,2,100,33.48,57.96,0.04,0.91,100,621,Correct
congruent_pointer_middle,13,306,1,106,67.64,42.86,0.08,0.67,106,1160,Correct
congruent_pointer_middle,13,307,1,106,53.05,41.45,0.06,0.65,106,1170,Correct
congruent_pointer_middle,13,308,1,102,40.69,56.06,0.05,0.88,102,879,Correct
congruent_pointer_middle,13,309,1,102,34.55,63.23,0.04,0.99,106,995,Incorrect
congruent_pointer_middle,13,310,1,106,53.31,29.65,0.06,0.47,102,1025,Incorrect
congruent_pointer_middle,13,311,1,102,32.84,59.37,0.04,0.93,102,735,Correct
