condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pointer_middle,17,0,2,100,24.4,51.35,0.03,0.81,100,1436,Correct
congruent_pointer_middle,17,1,2,107,72.04,57.68,0.08,0.91,107,896,Correct
congruent_pointer_middle,17,2,2,107,52.59,45.04,0.06,0.71,100,384,Incorrect
congruent_pointer_middle,17,3,1,102,49.27,76.82,0.06,1.21,106,1301,Incorrect
congruent_pointer_middle,17,4,1,102,38.64,51.45,0.04,0.81,106,891,Incorrect
congruent_pointer_middle,17,5,1,106,56.38,30.89,0.06,0.49,102,554,Incorrect
congruent_pointer_middle,17,6,1,102,57.61,78.01,0.06,1.23,102,1005,Correct
congruent_pointer_middle,17,7,2,107,48.29,21.58,0.05,0.34,107,941,Correct
congruent_pointer_middle,17,8,1,106,41.13,32.07,0.05,0.5,102,657,Incorrect
congruent_pointer_middle,17,9,1,102,41.58,69.25,0.05,1.09,102,835,Correct
congruent_pointer_middle,17,10,2,100,21.62,51.87,0.02,0.81,107,964,Incorrect
congruent_pointer_middle,17,11,1,102,39.02,49.43,0.04,0.78,102,923,Correct
congruent_pointer_middle,17,12,2,100,68.67,85.85,0.08,1.35,100,1287,Correct
congruent_pointer_middle,17,13,1,102,48.39,76.06,0.05,1.19,106,3227,Incorrect
congruent_pointer_middle,17,14,1,102,29.88,54.23,0.03,0.85,102,569,Correct
congruent_pointer_middle,17,15,2,100,33.74,53.37,0.04,0.84,100,523,Correct
congruent_pointer_middle,17,16,2,100,20.35,44.99,0.02,0.71,100,816,Correct
congruent_pointer_middle,17,17,1,106,48.04,29.1,0.05,0.46,106,502,Correct
congruent_pointer_middle,17,18,2,100,13.06,39.28,0.01,0.62,100,444,Correct
congruent_pointer_middle,17,19,2,107,73.62,59.86,0.08,0.94,100,675,Incorrect
congruent_pointer_middle,17,20,2,100,60.88,76.06,0.07,1.19,107,601,Incorrect
congruent_pointer_middle,17,21,1,106,67.02,41.84,0.07,0.66,106,1625,Correct
congruent_pointer_middle,17,22,2,107,36.0,11.36,0.04,0.18,100,654,Incorrect
congruent_pointer_middle,17,23,2,100,22.29,43.01,0.02,0.68,107,402,Incorrect
congruent_pointer_middle,17,24,1,106,73.01,41.11,0.08,0.65,106,1545,Correct
congruent_pointer_middle,17,25,2,107,32.64,13.88,0.04,0.22,107,3087,Correct
congruent_pointer_middle,17,26,1,102,67.5,80.31,0.08,1.26,106,1235,Incorrect
congruent_pointer_middle,17,27,1,102,31.78,62.26,0.04,0.98,106,817,Incorrect
congruent_pointer_middle,17,28,1,102,38.12,67.91,0.04,1.07,102,736,Correct
congruent_pointer_middle,17,29,2,107,43.98,26.17,0.05,0.41,107,1341,Correct
congruent_pointer_middle,17,30,1,102,46.04,54.91,0.05,0.86,102,2458,Correct
congruent_pointer_middle,17,31,1,102,29.79,51.4,0.03,0.81,106,808,Incorrect
congruent_pointer_middle,17,32,1,106,53.36,28.57,0.06,0.45,102,606,Incorrect
congruent_pointer_middle,17,33,2,100,34.57,64.94,0.04,1.02,107,1486,Incorrect
congruent_pointer_middle,17,34,1,102,27.74,54.79,0.03,0.86,106,783,Incorrect
congruent_pointer_middle,17,35,2,100,53.67,69.09,0.06,1.09,100,758,Correct
congruent_pointer_middle,17,36,1,102,11.67,31.82,0.01,0.5,102,1201,Correct
congruent_pointer_middle,17,37,2,100,16.94,45.88,0.02,0.72,100,896,Correct
congruent_pointer_middle,17,38,1,106,62.2,30.77,0.07,0.48,106,774,Incorrect
congruent_pointer_middle,17,39,1,106,37.17,22.89,0.04,0.36,106,776,Correct
congruent_pointer_middle,17,40,2,107,63.94,47.16,0.07,0.74,100,1179,Incorrect
congruent_pointer_middle,17,41,2,100,38.7,54.44,0.04,0.86,107,596,Incorrect
congruent_pointer_middle,17,42,1,102,29.42,55.79,0.03,0.88,102,1818,Correct
congruent_pointer_middle,17,43,2,107,66.24,38.82,0.07,0.61,107,1046,Correct
congruent_pointer_middle,17,44,1,102,36.9,45.1,0.04,0.71,102,990,Correct
congruent_pointer_middle,17,45,2,100,55.44,74.71,0.06,1.17,100,549,Incorrect
congruent_pointer_middle,17,46,2,107,61.48,44.08,0.07,0.69,100,1018,Incorrect
congruent_pointer_middle,17,47,1,102,50.23,64.52,0.06,1.01,102,1427,Correct
congruent_pointer_middle,17,48,2,100,55.57,66.26,0.06,1.04,107,741,Incorrect
congruent_pointer_middle,17,49,1,106,46.14,31.36,0.05,0.49,106,534,Correct
congruent_pointer_middle,17,50,1,106,47.59,31.3,0.05,0.49,106,717,Correct
congruent_pointer_middle,17,51,1,106,58.37,27.93,0.07,0.44,106,683,Correct
congruent_pointer_middle,17,52,1,102,32.57,54.63,0.04,0.86,106,391,Incorrect
congruent_pointer_middle,17,53,1,106,52.14,42.8,0.06,0.67,106,852,Correct
congruent_pointer_middle,17,54,2,100,42.09,60.31,0.05,0.95,107,918,Incorrect
congruent_pointer_middle,17,55,1,106,57.49,37.47,0.06,0.59,106,656,Correct
congruent_pointer_middle,17,56,1,102,52.39,62.37,0.06,0.98,102,985,Correct
congruent_pointer_middle,17,57,2,107,42.3,33.48,0.05,0.53,100,696,Incorrect
congruent_pointer_middle,17,58,1,106,68.75,53.82,0.08,0.85,106,703,Correct
congruent_pointer_middle,17,59,1,106,87.14,61.63,0.1,0.97,106,780,Correct
congruent_pointer_middle,17,60,1,106,47.64,29.97,0.05,0.47,102,555,Incorrect
congruent_pointer_middle,17,61,1,106,54.66,33.75,0.06,0.53,106,635,Correct
congruent_pointer_middle,17,62,1,106,65.56,55.15,0.07,0.87,106,585,Correct
congruent_pointer_middle,17,63,1,102,30.57,63.39,0.03,1.0,102,838,Correct
congruent_pointer_middle,17,64,2,107,36.36,21.54,0.04,0.34,100,605,Incorrect
congruent_pointer_middle,17,65,2,107,53.56,35.75,0.06,0.56,100,612,Incorrect
congruent_pointer_middle,17,66,2,100,25.9,41.33,0.03,0.65,100,450,Correct
congruent_pointer_middle,17,67,2,100,67.4,80.5,0.08,1.26,107,593,Incorrect
congruent_pointer_middle,17,68,1,102,28.18,47.86,0.03,0.75,106,2055,Incorrect
congruent_pointer_middle,17,69,2,100,33.2,61.18,0.04,0.96,100,814,Correct
congruent_pointer_middle,17,70,2,107,57.31,49.29,0.06,0.77,107,1121,Correct
