condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pinky_thumb,24,105,2,113,62.81,50.15,0.07,0.79,113,415,Correct
incongruent_pinky_thumb,24,106,1,109,77.92,64.75,0.09,1.02,99,622,Incorrect
incongruent_pinky_thumb,24,107,2,112,44.68,72.24,0.05,1.13,113,749,Incorrect
incongruent_pinky_thumb,24,108,1,109,59.89,37.66,0.07,0.59,109,781,Correct
incongruent_pinky_thumb,24,109,2,113,72.05,42.43,0.08,0.67,113,641,Correct
incongruent_pinky_thumb,24,110,1,99,21.7,48.55,0.02,0.76,99,756,Correct
incongruent_pinky_thumb,24,111,1,109,87.49,63.86,0.1,1.0,109,3137,Incorrect
incongruent_pinky_thumb,24,112,1,109,74.98,47.28,0.08,0.74,109,571,Correct
incongruent_pinky_thumb,24,113,1,109,42.85,31.03,0.05,0.49,109,1606,Incorrect
incongruent_pinky_thumb,24,114,2,113,52.86,32.95,0.06,0.52,113,1303,Correct
incongruent_pinky_thumb,24,115,1,99,44.84,57.28,0.05,0.9,99,983,Correct
incongruent_pinky_thumb,24,116,1,99,46.23,78.02,0.05,1.23,99,650,Correct
incongruent_pinky_thumb,24,117,2,112,19.76,38.36,0.02,0.6,112,885,Correct
incongruent_pinky_thumb,24,118,2,113,34.21,18.25,0.04,0.29,113,955,Incorrect
incongruent_pinky_thumb,24,119,1,99,52.73,72.92,0.06,1.15,99,2007,Correct
incongruent_pinky_thumb,24,120,1,99,28.53,42.69,0.03,0.67,99,2963,Incorrect
incongruent_pinky_thumb,24,121,2,112,64.89,80.16,0.07,1.26,113,611,Incorrect
incongruent_pinky_thumb,24,122,1,99,48.19,69.94,0.05,1.1,99,983,Correct
incongruent_pinky_thumb,24,123,1,109,44.01,27.08,0.05,0.43,109,886,Correct
incongruent_pinky_thumb,24,124,2,113,43.61,14.77,0.05,0.23,112,6495,Incorrect
incongruent_pinky_thumb,24,125,1,99,34.07,61.92,0.04,0.97,99,1398,Correct
incongruent_pinky_thumb,24,126,1,99,39.17,46.96,0.04,0.74,99,609,Correct
incongruent_pinky_thumb,24,127,2,113,45.96,30.49,0.05,0.48,113,2097,Incorrect
incongruent_pinky_thumb,24,128,1,109,74.27,55.08,0.08,0.87,109,2596,Correct
incongruent_pinky_thumb,24,129,2,112,23.19,35.12,0.03,0.55,112,579,Correct
incongruent_pinky_thumb,24,130,1,99,39.81,47.16,0.04,0.74,99,3035,Correct
incongruent_pinky_thumb,24,131,2,113,41.1,28.38,0.05,0.45,113,942,Correct
incongruent_pinky_thumb,24,132,1,109,69.97,48.79,0.08,0.77,109,4153,Correct
incongruent_pinky_thumb,24,133,2,113,61.6,46.83,0.07,0.74,113,3348,Correct
incongruent_pinky_thumb,24,134,2,112,53.62,79.18,0.06,1.24,112,2541,Correct
incongruent_pinky_thumb,24,135,2,113,30.81,14.98,0.03,0.24,113,1415,Correct
incongruent_pinky_thumb,24,136,1,109,80.96,49.54,0.09,0.78,109,1416,Correct
incongruent_pinky_thumb,24,137,2,113,45.75,18.25,0.05,0.29,113,2278,Incorrect
incongruent_pinky_thumb,24,138,2,112,40.41,61.9,0.05,0.97,113,1009,Incorrect
incongruent_pinky_thumb,24,139,1,109,84.46,57.33,0.09,0.9,109,3372,Correct
incongruent_pinky_thumb,24,140,1,109,40.47,25.07,0.05,0.39,99,1714,Incorrect
incongruent_pinky_thumb,24,141,1,109,47.08,33.02,0.05,0.52,99,809,Incorrect
incongruent_pinky_thumb,24,142,2,112,38.48,57.99,0.04,0.91,112,2004,Correct
incongruent_pinky_thumb,24,143,2,112,12.5,38.87,0.01,0.61,112,2956,Correct
incongruent_pinky_thumb,24,144,2,112,29.69,57.52,0.03,0.9,112,804,Correct
incongruent_pinky_thumb,24,145,1,99,39.16,71.0,0.04,1.12,99,862,Correct
incongruent_pinky_thumb,24,146,2,113,47.68,32.13,0.05,0.5,113,1203,Incorrect
incongruent_pinky_thumb,24,147,2,113,73.03,60.58,0.08,0.95,113,688,Correct
incongruent_pinky_thumb,24,148,1,109,74.18,50.59,0.08,0.79,109,1230,Correct
incongruent_pinky_thumb,24,149,1,99,54.6,71.7,0.06,1.13,99,1185,Incorrect
incongruent_pinky_thumb,24,150,2,112,41.47,69.4,0.05,1.09,112,680,Correct
incongruent_pinky_thumb,24,151,1,109,54.54,42.54,0.06,0.67,109,2658,Correct
incongruent_pinky_thumb,24,152,1,99,22.25,44.18,0.02,0.69,99,1189,Correct
incongruent_pinky_thumb,24,153,1,99,66.2,79.0,0.07,1.24,99,2414,Incorrect
incongruent_pinky_thumb,24,154,2,112,64.38,74.34,0.07,1.17,112,1142,Incorrect
incongruent_pinky_thumb,24,155,2,113,86.22,57.43,0.1,0.9,113,819,Correct
incongruent_pinky_thumb,24,156,1,109,78.74,51.54,0.09,0.81,109,1809,Correct
incongruent_pinky_thumb,24,157,1,99,31.14,56.57,0.03,0.89,99,1405,Correct
incongruent_pinky_thumb,24,158,1,109,58.64,36.27,0.07,0.57,109,3313,Correct
incongruent_pinky_thumb,24,159,2,112,42.58,51.84,0.05,0.81,112,2091,Correct
incongruent_pinky_thumb,24,160,1,109,67.57,46.78,0.08,0.73,109,3102,Incorrect
incongruent_pinky_thumb,24,161,1,109,37.77,13.82,0.04,0.22,109,673,Incorrect
incongruent_pinky_thumb,24,162,1,99,35.73,43.81,0.04,0.69,99,1657,Correct
incongruent_pinky_thumb,24,163,1,109,60.46,43.73,0.07,0.69,109,794,Correct
incongruent_pinky_thumb,24,164,2,113,45.86,33.14,0.05,0.52,112,2376,Incorrect
incongruent_pinky_thumb,24,165,1,99,17.44,33.66,0.02,0.53,99,1767,Correct
incongruent_pinky_thumb,24,166,2,112,33.49,53.15,0.04,0.83,112,754,Correct
incongruent_pinky_thumb,24,167,2,112,60.43,73.45,0.07,1.15,113,887,Incorrect
incongruent_pinky_thumb,24,168,2,112,19.63,46.73,0.02,0.73,112,971,Correct
incongruent_pinky_thumb,24,169,1,109,68.21,56.24,0.08,0.88,109,532,Correct
incongruent_pinky_thumb,24,170,2,113,57.88,34.93,0.06,0.55,113,1110,Correct
incongruent_pinky_thumb,24,171,2,112,18.9,34.26,0.02,0.54,112,798,Correct
incongruent_pinky_thumb,24,172,2,112,59.06,82.32,0.07,1.29,113,618,Incorrect
incongruent_pinky_thumb,24,173,1,109,63.89,48.36,0.07,0.76,109,740,Correct
incongruent_pinky_thumb,24,174,2,112,53.85,70.01,0.06,1.1,112,752,Correct
incongruent_pinky_thumb,24,175,2,113,51.27,40.73,0.06,0.64,113,1750,Incorrect
incongruent_pinky_thumb,24,176,2,112,31.32,63.96,0.04,1.0,112,1753,Incorrect
incongruent_pinky_thumb,24,177,2,113,65.76,39.28,0.07,0.62,113,3268,Correct
incongruent_pinky_thumb,24,178,2,113,52.86,21.43,0.06,0.34,113,740,Correct
incongruent_pinky_thumb,24,179,2,113,30.96,11.58,0.03,0.18,113,1004,Incorrect
incongruent_pinky_thumb,24,180,1,109,55.01,36.06,0.06,0.57,109,1600,Correct
incongruent_pinky_thumb,24,181,1,99,48.17,75.47,0.05,1.19,99,686,Correct
incongruent_pinky_thumb,24,182,1,99,34.11,54.18,0.04,0.85,99,447,Correct
incongruent_pinky_thumb,24,183,2,112,58.1,77.74,0.07,1.22,112,1960,Incorrect
incongruent_pinky_thumb,24,184,1,109,65.8,41.77,0.07,0.66,109,1062,Correct
incongruent_pinky_thumb,24,185,2,113,67.6,49.49,0.08,0.78,113,1576,Correct
incongruent_pinky_thumb,24,186,2,113,85.09,60.64,0.1,0.95,113,964,Incorrect
incongruent_pinky_thumb,24,187,2,112,17.88,43.63,0.02,0.69,112,952,Correct
incongruent_pinky_thumb,24,188,2,113,44.72,33.6,0.05,0.53,113,1107,Incorrect
incongruent_pinky_thumb,24,189,2,113,56.63,26.84,0.06,0.42,113,1789,Correct
incongruent_pinky_thumb,24,190,1,99,57.51,85.02,0.06,1.34,99,979,Correct
incongruent_pinky_thumb,24,191,1,109,36.18,15.5,0.04,0.24,109,728,Correct
incongruent_pinky_thumb,24,192,2,113,58.4,28.01,0.07,0.44,113,1091,Correct
incongruent_pinky_thumb,24,193,2,112,26.76,55.33,0.03,0.87,112,729,Correct
incongruent_pinky_thumb,24,194,1,109,60.16,51.09,0.07,0.8,99,1035,Incorrect
incongruent_pinky_thumb,24,195,1,99,47.77,77.17,0.05,1.21,99,560,Correct
incongruent_pinky_thumb,24,196,2,112,53.22,71.53,0.06,1.12,112,907,Correct
incongruent_pinky_thumb,24,197,1,99,61.78,73.45,0.07,1.15,99,621,Correct
incongruent_pinky_thumb,24,198,1,109,79.46,48.46,0.09,0.76,109,2189,Correct
incongruent_pinky_thumb,24,199,1,109,80.94,67.74,0.09,1.06,109,1136,Correct
incongruent_pinky_thumb,24,200,2,113,42.32,34.54,0.05,0.54,113,2274,Incorrect
incongruent_pinky_thumb,24,201,2,113,83.26,55.4,0.09,0.87,113,702,Correct
incongruent_pinky_thumb,24,202,1,109,77.5,45.25,0.09,0.71,109,749,Correct
incongruent_pinky_thumb,24,203,2,112,50.54,71.61,0.06,1.12,112,1740,Correct
incongruent_pinky_thumb,24,204,1,99,39.23,57.31,0.04,0.9,99,1004,Correct
incongruent_pinky_thumb,24,205,2,112,64.77,77.51,0.07,1.22,112,805,Correct
incongruent_pinky_thumb,24,206,2,113,62.1,49.51,0.07,0.78,113,915,Correct
incongruent_pinky_thumb,24,207,1,109,87.74,65.97,0.1,1.04,109,1469,Correct
incongruent_pinky_thumb,24,208,1,109,51.86,41.77,0.06,0.66,99,804,Incorrect
incongruent_pinky_thumb,24,209,2,112,54.12,76.28,0.06,1.2,112,1367,Correct
incongruent_pinky_thumb,24,210,1,109,55.96,30.2,0.06,0.47,109,505,Correct
incongruent_pinky_thumb,24,211,1,109,76.05,49.74,0.09,0.78,109,1626,Correct
incongruent_pinky_thumb,24,212,2,112,43.24,53.03,0.05,0.83,112,4355,Correct
incongruent_pinky_thumb,24,213,1,99,28.93,42.86,0.03,0.67,99,2807,Incorrect
incongruent_pinky_thumb,24,214,2,113,48.2,36.62,0.05,0.58,112,2145,Incorrect
incongruent_pinky_thumb,24,215,1,109,76.0,54.46,0.09,0.86,109,861,Correct
incongruent_pinky_thumb,24,216,1,109,73.02,52.27,0.08,0.82,109,5021,Correct
incongruent_pinky_thumb,24,217,1,99,37.08,47.43,0.04,0.74,99,1239,Correct
incongruent_pinky_thumb,24,218,1,99,29.87,44.4,0.03,0.7,99,950,Correct
incongruent_pinky_thumb,24,219,2,112,47.41,65.69,0.05,1.03,112,2190,Correct
incongruent_pinky_thumb,24,220,2,112,29.73,46.48,0.03,0.73,112,495,Correct
incongruent_pinky_thumb,24,221,1,109,49.5,37.03,0.06,0.58,109,10631,Correct
incongruent_pinky_thumb,24,222,1,99,59.55,79.89,0.07,1.25,99,1572,Correct
incongruent_pinky_thumb,24,223,2,112,25.98,37.14,0.03,0.58,112,651,Correct
incongruent_pinky_thumb,24,224,1,99,27.42,38.88,0.03,0.61,99,1024,Correct
incongruent_pinky_thumb,24,225,1,109,67.04,57.0,0.08,0.9,109,1778,Correct
incongruent_pinky_thumb,24,226,1,99,39.67,48.23,0.04,0.76,99,753,Correct
incongruent_pinky_thumb,24,227,2,112,40.34,60.57,0.05,0.95,112,1664,Incorrect
incongruent_pinky_thumb,24,228,1,99,16.33,36.15,0.02,0.57,99,948,Correct
incongruent_pinky_thumb,24,229,1,99,46.43,56.32,0.05,0.88,99,2987,Correct
incongruent_pinky_thumb,24,230,2,113,38.71,25.77,0.04,0.4,113,2892,Correct
incongruent_pinky_thumb,24,231,2,113,35.72,15.71,0.04,0.25,113,744,Correct
incongruent_pinky_thumb,24,232,2,113,83.62,62.36,0.09,0.98,113,2326,Correct
incongruent_pinky_thumb,24,233,2,113,52.73,23.89,0.06,0.38,113,1845,Correct
incongruent_pinky_thumb,24,234,1,99,24.17,34.75,0.03,0.55,99,718,Correct
incongruent_pinky_thumb,24,235,1,99,22.22,37.05,0.02,0.58,99,794,Correct
incongruent_pinky_thumb,24,236,1,109,61.87,38.09,0.07,0.6,109,2152,Incorrect
incongruent_pinky_thumb,24,237,2,113,34.86,13.27,0.04,0.21,113,1406,Incorrect
incongruent_pinky_thumb,24,238,1,109,70.19,58.3,0.08,0.92,109,2205,Incorrect
incongruent_pinky_thumb,24,239,1,99,57.35,65.8,0.06,1.03,99,805,Correct
incongruent_pinky_thumb,24,240,1,109,81.33,55.07,0.09,0.86,109,1786,Correct
incongruent_pinky_thumb,24,241,1,99,51.98,71.0,0.06,1.12,99,1491,Correct
incongruent_pinky_thumb,24,242,2,113,75.41,60.0,0.08,0.94,113,1439,Correct
incongruent_pinky_thumb,24,243,2,113,55.16,43.04,0.06,0.68,113,2362,Correct
incongruent_pinky_thumb,24,244,1,109,50.26,42.81,0.06,0.67,109,907,Incorrect
incongruent_pinky_thumb,24,245,1,109,36.68,14.29,0.04,0.22,109,1428,Correct
incongruent_pinky_thumb,24,246,2,112,41.3,67.02,0.05,1.05,112,1536,Correct
incongruent_pinky_thumb,24,247,1,99,33.99,55.08,0.04,0.87,99,2829,Correct
incongruent_pinky_thumb,24,248,1,99,35.35,46.38,0.04,0.73,109,4146,Incorrect
incongruent_pinky_thumb,24,249,2,113,74.55,49.98,0.08,0.79,113,788,Correct
incongruent_pinky_thumb,24,250,2,113,47.78,39.82,0.05,0.63,113,1314,Correct
incongruent_pinky_thumb,24,251,1,99,42.77,67.38,0.05,1.06,99,1774,Correct
incongruent_pinky_thumb,24,252,2,112,38.65,56.64,0.04,0.89,112,5917,Correct
incongruent_pinky_thumb,24,253,2,112,28.34,53.15,0.03,0.83,112,2236,Correct
incongruent_pinky_thumb,24,254,2,113,50.18,22.66,0.06,0.36,113,2723,Correct
incongruent_pinky_thumb,24,255,2,112,42.17,63.73,0.05,1.0,112,2634,Correct
incongruent_pinky_thumb,24,256,2,113,37.47,19.12,0.04,0.3,113,1150,Correct
incongruent_pinky_thumb,24,257,1,99,18.23,42.04,0.02,0.66,99,1366,Correct
incongruent_pinky_thumb,24,258,2,113,61.67,49.19,0.07,0.77,113,2725,Correct
incongruent_pinky_thumb,24,259,2,112,49.88,81.04,0.06,1.27,112,3701,Correct
incongruent_pinky_thumb,24,260,2,113,33.58,12.86,0.04,0.2,113,1383,Correct
incongruent_pinky_thumb,24,261,1,109,72.43,50.61,0.08,0.79,109,2443,Correct
incongruent_pinky_thumb,24,262,2,112,63.93,81.68,0.07,1.28,112,2782,Correct
incongruent_pinky_thumb,24,263,1,99,23.25,34.1,0.03,0.54,99,900,Correct
incongruent_pinky_thumb,24,264,2,112,29.22,45.46,0.03,0.71,112,1085,Correct
incongruent_pinky_thumb,24,265,1,99,62.72,85.39,0.07,1.34,99,2188,Correct
incongruent_pinky_thumb,24,266,1,109,71.14,42.67,0.08,0.67,109,4428,Correct
incongruent_pinky_thumb,24,267,1,99,12.18,36.71,0.01,0.58,99,793,Correct
incongruent_pinky_thumb,24,268,2,113,63.73,36.32,0.07,0.57,113,10642,Correct
incongruent_pinky_thumb,24,269,1,99,27.1,55.04,0.03,0.86,99,842,Correct
incongruent_pinky_thumb,24,270,1,109,79.88,66.69,0.09,1.05,109,4332,Incorrect
incongruent_pinky_thumb,24,271,1,99,25.42,45.67,0.03,0.72,99,611,Correct
incongruent_pinky_thumb,24,272,1,99,19.91,45.43,0.02,0.71,99,789,Correct
incongruent_pinky_thumb,24,273,1,109,52.96,41.72,0.06,0.66,109,1991,Correct
incongruent_pinky_thumb,24,274,1,99,45.6,67.72,0.05,1.06,99,679,Correct
incongruent_pinky_thumb,24,275,1,109,73.87,53.81,0.08,0.85,109,1207,Incorrect
incongruent_pinky_thumb,24,276,2,113,52.28,35.36,0.06,0.56,113,1522,Correct
incongruent_pinky_thumb,24,277,1,109,35.12,24.74,0.04,0.39,109,758,Incorrect
incongruent_pinky_thumb,24,278,2,113,59.71,32.88,0.07,0.52,113,849,Correct
incongruent_pinky_thumb,24,279,1,109,75.36,64.49,0.08,1.01,109,1469,Incorrect
incongruent_pinky_thumb,24,280,1,99,13.29,38.5,0.01,0.6,99,682,Correct
incongruent_pinky_thumb,24,281,1,109,37.94,15.13,0.04,0.24,109,1438,Correct
incongruent_pinky_thumb,24,282,1,109,76.36,53.95,0.09,0.85,109,1067,Correct
incongruent_pinky_thumb,24,283,2,113,80.03,64.77,0.09,1.02,113,783,Correct
incongruent_pinky_thumb,24,284,2,112,40.64,68.71,0.05,1.08,112,772,Correct
incongruent_pinky_thumb,24,285,1,99,31.77,47.11,0.04,0.74,99,1237,Correct
incongruent_pinky_thumb,24,286,1,99,30.42,44.93,0.03,0.71,99,2267,Correct
incongruent_pinky_thumb,24,287,1,99,21.81,44.38,0.02,0.7,99,718,Correct
incongruent_pinky_thumb,24,288,2,112,44.64,73.55,0.05,1.16,112,1924,Correct
incongruent_pinky_thumb,24,289,2,113,84.9,59.79,0.09,0.94,113,766,Correct
incongruent_pinky_thumb,24,290,1,109,48.01,24.35,0.05,0.38,109,1145,Correct
incongruent_pinky_thumb,24,291,1,109,37.37,24.9,0.04,0.39,109,4066,Correct
incongruent_pinky_thumb,24,292,2,113,59.19,47.59,0.07,0.75,113,15052,Correct
incongruent_pinky_thumb,24,293,2,113,74.59,49.01,0.08,0.77,113,10317,Correct
incongruent_pinky_thumb,24,294,2,112,64.74,89.56,0.07,1.41,112,1075,Correct
incongruent_pinky_thumb,24,295,1,109,57.27,47.59,0.06,0.75,109,6038,Correct
incongruent_pinky_thumb,24,296,1,99,18.6,47.06,0.02,0.74,99,524,Correct
incongruent_pinky_thumb,24,297,2,113,73.88,52.92,0.08,0.83,113,806,Correct
incongruent_pinky_thumb,24,298,1,99,54.82,62.44,0.06,0.98,99,1208,Correct
incongruent_pinky_thumb,24,299,2,112,50.06,71.1,0.06,1.12,112,9470,Correct
incongruent_pinky_thumb,24,300,2,113,36.29,13.28,0.04,0.21,113,993,Correct
