condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,31,0,2,112,47.6,20.72,0.05,0.33,113,4668,Incorrect
congruent_pinky_thumb,31,1,1,99,46.28,56.36,0.05,0.89,99,2563,Correct
congruent_pinky_thumb,31,2,1,109,75.4,47.4,0.08,0.74,99,1798,Incorrect
congruent_pinky_thumb,31,3,1,99,63.66,78.94,0.07,1.24,109,1289,Incorrect
congruent_pinky_thumb,31,4,2,113,26.55,55.64,0.03,0.87,113,2146,Correct
congruent_pinky_thumb,31,5,2,113,57.8,71.35,0.06,1.12,113,1242,Correct
congruent_pinky_thumb,31,6,2,113,41.36,63.02,0.05,0.99,113,1626,Correct
congruent_pinky_thumb,31,7,2,113,25.17,38.01,0.03,0.6,113,1597,Correct
congruent_pinky_thumb,31,8,2,113,35.25,49.0,0.04,0.77,113,974,Correct
congruent_pinky_thumb,31,9,1,109,62.22,44.99,0.07,0.71,109,2310,Correct
congruent_pinky_thumb,31,10,1,99,54.2,81.25,0.06,1.28,99,1407,Correct
congruent_pinky_thumb,31,11,1,109,62.53,42.04,0.07,0.66,109,1069,Correct
congruent_pinky_thumb,31,12,2,112,55.99,38.74,0.06,0.61,112,1412,Correct
congruent_pinky_thumb,31,13,1,109,41.58,18.14,0.05,0.28,99,1225,Incorrect
congruent_pinky_thumb,31,14,1,99,34.89,67.32,0.04,1.06,99,1258,Correct
congruent_pinky_thumb,31,15,1,99,21.16,46.85,0.02,0.74,99,1372,Correct
congruent_pinky_thumb,31,16,2,112,59.85,46.97,0.07,0.74,113,1008,Incorrect
congruent_pinky_thumb,31,17,2,112,51.62,26.47,0.06,0.42,112,967,Correct
congruent_pinky_thumb,31,18,2,113,35.35,50.17,0.04,0.79,112,1079,Incorrect
congruent_pinky_thumb,31,19,1,99,44.37,66.19,0.05,1.04,109,5925,Incorrect
congruent_pinky_thumb,31,20,2,113,34.43,55.14,0.04,0.87,113,1070,Correct
congruent_pinky_thumb,31,21,1,99,31.08,42.22,0.03,0.66,99,1142,Correct
congruent_pinky_thumb,31,22,1,99,17.58,44.87,0.02,0.7,99,976,Correct
congruent_pinky_thumb,31,23,2,112,83.13,64.06,0.09,1.01,113,2710,Incorrect
congruent_pinky_thumb,31,24,2,112,71.17,42.01,0.08,0.66,113,1345,Incorrect
congruent_pinky_thumb,31,25,2,113,20.45,33.02,0.02,0.52,112,998,Incorrect
congruent_pinky_thumb,31,26,1,99,62.53,84.48,0.07,1.33,99,1891,Correct
congruent_pinky_thumb,31,27,1,99,24.23,55.06,0.03,0.86,99,1285,Correct
congruent_pinky_thumb,31,28,1,109,56.81,35.28,0.06,0.55,109,802,Correct
congruent_pinky_thumb,31,29,2,112,49.87,18.7,0.06,0.29,113,2488,Incorrect
congruent_pinky_thumb,31,30,2,113,13.05,31.43,0.01,0.49,112,923,Incorrect
congruent_pinky_thumb,31,31,1,99,59.6,86.5,0.07,1.36,109,3424,Incorrect
congruent_pinky_thumb,31,32,1,99,61.21,78.09,0.07,1.23,99,1635,Correct
congruent_pinky_thumb,31,33,2,113,20.31,43.82,0.02,0.69,112,1086,Incorrect
congruent_pinky_thumb,31,34,2,112,35.46,20.57,0.04,0.32,113,1191,Incorrect
congruent_pinky_thumb,31,35,2,113,33.07,65.81,0.04,1.03,113,2319,Correct
congruent_pinky_thumb,31,36,1,99,55.55,79.92,0.06,1.26,99,3835,Correct
congruent_pinky_thumb,31,37,1,109,49.55,36.92,0.06,0.58,109,943,Correct
