condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,11,0,1,109,55.33,34.53,0.06,0.54,99,1744,Incorrect
congruent_pinky_thumb,11,1,1,99,67.11,81.87,0.08,1.29,109,1532,Incorrect
congruent_pinky_thumb,11,2,1,99,12.23,39.41,0.01,0.62,109,1004,Incorrect
congruent_pinky_thumb,11,3,1,109,48.51,28.57,0.05,0.45,99,3799,Incorrect
congruent_pinky_thumb,11,4,2,113,24.33,39.32,0.03,0.62,113,2762,Correct
congruent_pinky_thumb,11,5,2,112,30.9,10.81,0.03,0.17,112,1922,Correct
congruent_pinky_thumb,11,6,1,109,58.2,36.71,0.07,0.58,99,2066,Incorrect
congruent_pinky_thumb,11,7,2,113,44.37,53.73,0.05,0.84,112,1395,Incorrect
congruent_pinky_thumb,11,8,2,112,63.18,32.74,0.07,0.51,112,1700,Correct
congruent_pinky_thumb,11,9,1,99,32.48,47.75,0.04,0.75,109,1182,Incorrect
congruent_pinky_thumb,11,10,2,112,55.13,30.37,0.06,0.48,113,1781,Incorrect
congruent_pinky_thumb,11,11,2,112,68.68,50.15,0.08,0.79,112,762,Correct
congruent_pinky_thumb,11,12,1,99,31.58,47.25,0.04,0.74,99,878,Correct
congruent_pinky_thumb,11,13,2,113,29.12,42.49,0.03,0.67,113,574,Correct
congruent_pinky_thumb,11,14,1,109,78.0,66.62,0.09,1.05,109,1281,Correct
congruent_pinky_thumb,11,15,1,99,35.03,56.81,0.04,0.89,99,797,Correct
congruent_pinky_thumb,11,16,2,113,66.46,87.35,0.07,1.37,112,705,Incorrect
congruent_pinky_thumb,11,17,1,99,13.16,30.86,0.01,0.48,99,706,Correct
congruent_pinky_thumb,11,18,2,112,70.48,43.67,0.08,0.69,113,710,Incorrect
congruent_pinky_thumb,11,19,2,113,65.08,82.26,0.07,1.29,112,1255,Incorrect
congruent_pinky_thumb,11,20,1,109,56.52,37.78,0.06,0.59,99,1295,Incorrect
congruent_pinky_thumb,11,21,1,99,60.93,81.98,0.07,1.29,109,646,Incorrect
congruent_pinky_thumb,11,22,1,99,42.35,59.51,0.05,0.93,99,848,Correct
