condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,15,177,2,112,88.37,68.43,0.1,1.07,112,806,Correct
congruent_pinky_thumb,15,178,1,109,43.69,28.09,0.05,0.44,99,928,Incorrect
congruent_pinky_thumb,15,179,1,99,24.14,36.39,0.03,0.57,99,628,Correct
congruent_pinky_thumb,15,180,2,113,24.01,48.85,0.03,0.77,113,1518,Correct
congruent_pinky_thumb,15,181,1,99,17.63,43.88,0.02,0.69,99,449,Correct
congruent_pinky_thumb,15,182,1,109,74.48,59.67,0.08,0.94,99,5687,Incorrect
congruent_pinky_thumb,15,183,2,113,61.12,78.31,0.07,1.23,112,971,Incorrect
congruent_pinky_thumb,15,184,1,99,56.52,71.63,0.06,1.13,99,1494,Correct
congruent_pinky_thumb,15,185,1,99,15.91,40.78,0.02,0.64,99,689,Correct
congruent_pinky_thumb,15,186,2,112,55.76,42.94,0.06,0.67,112,1150,Correct
congruent_pinky_thumb,15,187,1,99,25.69,45.58,0.03,0.72,99,816,Correct
congruent_pinky_thumb,15,188,1,109,83.01,57.58,0.09,0.9,109,1903,Correct
congruent_pinky_thumb,15,189,2,112,60.44,49.65,0.07,0.78,112,584,Correct
congruent_pinky_thumb,15,190,2,112,46.41,18.7,0.05,0.29,113,3659,Incorrect
congruent_pinky_thumb,15,191,1,109,33.19,17.5,0.04,0.27,99,539,Correct
congruent_pinky_thumb,15,192,2,113,19.51,41.69,0.02,0.65,113,700,Correct
congruent_pinky_thumb,15,193,1,109,39.56,21.67,0.04,0.34,109,858,Correct
congruent_pinky_thumb,15,194,2,112,47.05,35.52,0.05,0.56,113,1511,Incorrect
congruent_pinky_thumb,15,195,1,99,54.95,72.91,0.06,1.15,109,2341,Incorrect
congruent_pinky_thumb,15,196,1,109,62.35,48.22,0.07,0.76,109,1844,Correct
congruent_pinky_thumb,15,197,1,109,61.71,42.99,0.07,0.68,109,592,Correct
congruent_pinky_thumb,15,198,1,99,65.41,83.44,0.07,1.31,109,767,Incorrect
congruent_pinky_thumb,15,199,2,112,66.53,45.76,0.07,0.72,113,1253,Incorrect
congruent_pinky_thumb,15,200,2,113,22.24,45.95,0.02,0.72,113,1805,Correct
congruent_pinky_thumb,15,201,1,109,36.92,15.31,0.04,0.24,99,2139,Incorrect
congruent_pinky_thumb,15,202,2,112,43.22,15.53,0.05,0.24,112,612,Correct
congruent_pinky_thumb,15,203,1,109,82.38,51.91,0.09,0.82,109,1094,Correct
congruent_pinky_thumb,15,204,2,113,35.43,48.44,0.04,0.76,113,1658,Correct
congruent_pinky_thumb,15,205,1,109,67.74,42.0,0.08,0.66,109,2514,Correct
congruent_pinky_thumb,15,206,1,99,60.43,81.13,0.07,1.27,99,767,Correct
congruent_pinky_thumb,15,207,1,99,50.58,63.28,0.06,0.99,99,629,Correct
congruent_pinky_thumb,15,208,1,109,82.01,53.66,0.09,0.84,109,812,Correct
congruent_pinky_thumb,15,209,2,112,40.95,24.79,0.05,0.39,113,702,Incorrect
congruent_pinky_thumb,15,210,1,109,75.83,43.51,0.08,0.68,109,655,Correct
congruent_pinky_thumb,15,211,1,109,76.89,63.79,0.09,1.0,109,812,Correct
congruent_pinky_thumb,15,212,1,99,45.52,64.62,0.05,1.02,109,1478,Incorrect
